name,r1,r2,n_members,members
ac19_22341,YYXXXXyX,YYXXyyXyxYx,1,30501
ac19_22342,YYXXyx,YYXXXYxYxxyXX,1,30502
ac19_22343,YXyXXyX,YYXYxyyxYxyx,2,30506 81592
ac19_22344,YXXyx,YYYYXXYXyyyyXX,2,30508 122602
ac19_22345,YXXyx,YYYXyxxyxxyXyx,1,30509
ac19_22346,YXXyx,YYYXyXYYxyyxyx,2,30510 127596
ac19_22347,YXXyxYx,YYYYXYxxyxyX,1,30512
ac19_22348,YYXXYXX,YYXYXXyXyXYxx,1,30513
ac19_22349,YXyXXyx,YYYXyxxyxYxxx,1,30515
ac19_22350,YX,YYXyxYxyXXyXYxx,1,30516
ac19_22351,YXX,YYYXXyyXyxYx,3,30517 31427 144148
ac19_22352,YXXyx,YYXYYxyxyXXyX,3,30518 35534 70050
ac19_22353,YXYXXyXYx,YYxyxyxyXyXYx,1,30519
ac19_22354,YXXyx,YYYXYYXyxyyXyx,3,30521 36654 63601
ac19_22355,YXXyx,YYYYXyyyxYxyX,3,30526 77737 151320
ac19_22356,YXXyXyx,YYxYXyxxxyXX,2,30528 132425
ac19_22357,YXXyx,YYXyyxxYYXyxxx,1,30529
ac19_22358,YYXXX,YYYXyyXyxyxx,2,30531 34441
ac19_22359,YXXyx,YYYXyXYXyxyX,5,30533 83428 88317 96293 111536
ac19_22360,YXXYx,YYxYXyyXYXyxx,2,30534 43846
ac19_22361,YXXyx,YYYYXyyxxyyyxx,1,30535
ac19_22362,YYXXXXX,YYXyyXYYXXyx,1,30536
ac19_22363,YYXXX,YXyXXyxxYxxxyX,1,30537
ac19_22364,YXXYx,YYYXyXyxyyxx,3,30538 59204 104504
ac19_22365,YXXyx,YYXyxxxyXXyx,5,30539 60343 84885 85815 92485
ac19_22366,YYXXyx,YYXXyxYxxyXyX,1,30543
ac19_22367,YXXyx,YYYYYXXyyyyXX,1,30544
ac19_22368,YYXXXYxx,YYXXXYxxxyX,1,30548
ac19_22369,YXYXyx,YYXyXyyXYxx,8,30549 42482 60397 63261 111374 111833 117200 155082
ac19_22370,YXXYxxyx,YYXyyxxyXXX,3,30552 33703 98596
ac19_22371,YXXXX,YYXXyxxYxyXyx,1,30553
ac19_22372,YXXYx,YYYXXYYXXYXYx,3,30554 146293 146568
ac19_22373,YYXXYx,YYYxyXXXYYx,3,30555 46511 72110
ac19_22374,YYXXyx,YYXYxxyXXyxYX,1,30557
ac19_22375,YXXyx,YYXyxxYXyXX,12,30558 44632 70757 75780 85480 94068 99141 115853 128392 133158 139928 151482
ac19_22376,YYXyxxxyX,YYXyXYxxyX,1,30559
ac19_22377,YYXXX,YYxyXXXyxxxyx,3,30560 79218 117475
ac19_22378,YXXYx,YYYXyXyxYYYXyx,2,30561 46414
ac19_22379,YXXYx,YYYYXyyXYXXYYx,1,30563
ac19_22380,YYXXX,YYYxxxyXXyyXyx,1,30565
ac19_22381,YYXXXyxx,YYXyyXXYxxx,1,30566
ac19_22382,YXYXyxYXyx,YXyXYxxyXyx,5,30567 83600 92024 115551 122640
ac19_22383,YXXyxYx,YYxxyXXXYxyx,2,30569 56968
ac19_22384,YXYXX,YYYYXyXXXyxyx,2,30571 138958
ac19_22385,YXXyx,YYYXYXYxyXyXyXyX,1,30574
ac19_22386,YXXyx,YYXyyXXXYXyyXX,1,30577
ac19_22387,YXXyx,YYYYXXXyxxyyX,1,30578
ac19_22388,YXyXXXyx,YYXyxxYXyyx,1,30579
ac19_22389,YXXXyXYx,YYXXyXYXX,3,30580 80753 98244
ac19_22390,YYXXXyxx,YXYxyXXYx,4,30581 62525 99626 113061
ac19_22391,YYYXXXyxx,YYXXYYXXYx,1,30584
ac19_22392,YXXYx,YYYYXYXYXXXYx,3,30585 71100 153020
ac19_22393,YXyXXyx,YYxyxYXYYxyxxx,2,30586 115074
ac19_22394,YYXXX,YYXYxyxxyXyyx,4,30588 36018 69246 124347
ac19_22395,YXYXX,YYYXXXyXyxyxYx,1,30589
ac19_22396,YYXXX,YYXXyXYXYYxyX,3,30590 55885 93718
ac19_22397,YXXYx,YYXXYXYXyxYYx,3,30592 123740 147757
ac19_22398,YXXYx,YYYYXXYXXYxYX,3,30594 46829 88764
ac19_22399,YXXyx,YYYXXXXXyyXX,1,30595
ac19_22400,YXXXyXyx,YYYxxxxyx,1,30596
ac19_22401,X,YYXyxYXyxYXyx,3,30598 59243 140251
ac19_22402,YXYXYx,YYXXYYXXXYxxx,2,30599 97468
ac19_22403,YYXXyx,YYXYxYYXXXXyx,1,30601
ac19_22404,YXYXXYx,YYYxYXXyxyX,3,30602 75052 83715
ac19_22405,YYXXyxx,YYYYYXXYxxyX,1,30605
ac19_22406,YYXXYx,YYXyXyxxxxyyX,1,30606
ac19_22407,YXYxyx,YYYXXyXyxxxyX,1,30608
ac19_22408,YXX,YYYXyXyXyXYxxyx,1,30609
ac19_22409,YXXyXYx,YYXXyxYxxyXX,2,30610 108409
ac19_22410,YXXYx,YYYXXyXYxYYX,3,30612 111563 148328
ac19_22411,YYXXXXyX,YYXyXYXyX,5,30613 65062 71957 88760 101811
ac19_22412,YYXXX,YYYXXXyyxYXyxx,1,30615
ac19_22413,YXYXXYx,YXYXXyXyxYxx,3,30617 95451 123088
ac19_22414,YXXyx,YYXXXXyXyxxxyx,1,30618
ac19_22415,YXyXYxx,YYYXYXYYxxYx,1,30619
ac19_22416,YXXyx,YYYXyxyXyxYxx,3,30621 50765 150971
ac19_22417,YXYXX,YYXyyXXyxxYxyx,1,30623
ac19_22418,YXXYx,YYYYXXyXyyxxx,2,30625 59379
ac19_22419,YXXyx,YYYYXyyXXyXXX,2,30626 40026
ac19_22420,YXXyxYx,YYYxYxxyXX,2,30628 78954
ac19_22421,YXYXyx,YYYxYxYXXyxyXXX,2,30631 54532
ac19_22422,YXXyx,YYYYXYxYXyxyyyyX,2,30632 156323
ac19_22423,YYXXX,YYXXXyyxxyXYYx,1,30633
ac19_22424,YXYXyx,YYYYYxyXyyyXX,2,30637 39458
ac19_22425,YXXYx,YYXXXXyxxYxYX,3,30638 58190 113619
ac19_22426,YXXX,YYYxYXyyXyXyxxx,1,30639
ac19_22427,YYXYXXXyX,YYXyxYXyX,3,30643 67628 153728
ac19_22428,YXXyx,YYYYXXyyXyXyyX,2,30645 102337
ac19_22429,YYXXyx,YXXyxYxYXXX,4,30646 50423 72879 140786
ac19_22430,YXXyx,YYXYXyxYxyXyX,5,30647 57348 70620 129911 153235
ac19_22431,YXXXYxx,YYXYXyXXyxxx,1,30648
ac19_22432,YXYXYx,YYYYXyyyXXYxx,1,30649
ac19_22433,YXYXXXX,YYYYXXyXXyyx,1,30650
ac19_22434,YYXYYXXXX,YYYXXXyyxx,1,30651
ac19_22435,YXXyx,YYXXXyXXyxxxYX,1,30652
ac19_22436,YYXXX,YYYXyxxYXXXyyx,1,30653
ac19_22437,YXX,YYYYXyXXXyXyxYx,1,30654
ac19_22438,YXXyx,YYXYxYXyyXXXyX,1,30656
ac19_22439,YXXyx,YYXXYXXyXyyxYx,1,30659
ac19_22440,YYXyXYYXX,YYXXXYxyX,5,30660 36903 53560 61129 104436
ac19_22441,YXXyXyX,YYxxYxyxyX,3,30661 105098 136654
ac19_22442,YYXXyx,YYYxyyxyyXXYx,1,30663
ac19_22443,YXXyx,YYXYxYXyyxxyXX,1,30665
ac19_22444,YYXXXYxx,YXYxYxxyXXX,1,30666
ac19_22445,YXXyx,YYXyxxYxxyXXXX,1,30668
ac19_22446,YXXyx,YYXXXXXXyyxYx,3,30669 36278 66672
ac19_22447,YYXXXyxYx,YYXYXyXYxx,1,30673
ac19_22448,YXXXYxx,YYYYxYXyXXyx,1,30674
ac19_22449,YXYXyx,YYYYYxxyXyXXX,2,30675 138176
ac19_22450,YYXXX,YYYXYXyXYXXyx,2,30676 68759
ac19_22451,YYXXXyX,YYYXyxYXyXyX,1,30679
ac19_22452,YXXYx,YYXYxYXyXXyxyx,1,30680
ac19_22453,YXXyx,YYYXyxyXyXyxx,3,30681 42441 80597
ac19_22454,YYXXXXX,YYXyXyyXYXYx,1,30683
ac19_22455,YXXYx,YYXXyXyxYYxyx,3,30684 35523 89768
ac19_22456,YYXXyx,YYXXXYXyxYx,3,30686 62552 78498
ac19_22457,YYXXX,YYXYXyxyXXyxYx,1,30688
ac19_22458,YYXXX,YYYXXXXyXYYXyx,1,30690
ac19_22459,YXXYx,YYXYxxyyXYXyx,1,30695
ac19_22460,YXXyx,YYYXyyXyxYYxyX,3,30696 88733 123766
ac19_22461,YXXYx,YYYXXyXyxxYXyx,1,30697
ac19_22462,YXYXyx,YYxYYxyXyxyXX,3,30700 69070 79418
ac19_22463,YXX,YYYXXyXYXyXyXYx,1,30701
ac19_22464,YYXXYx,YYXyxxxYYXXyX,1,30702
ac19_22465,YXXYxxyx,YYxYxyxxyXX,1,30704
ac19_22466,YYXXXyx,YYXyyXXYYXyx,1,30706
ac19_22467,YYXXyXyxx,YYXyXXyyxx,1,30707
ac19_22468,YXXyx,YYYXyXyyxxyXXX,1,30709
ac19_22469,YXXYx,YYXyyXyxxyXYxx,1,30710
ac19_22470,YXXYx,YYYYxxyXXXXyyx,1,30711
ac19_22471,YXXyx,YYXXyxyxYxxxx,3,30712 85049 127542
ac19_22472,YXXyx,YYYYXXXXyXXyyx,1,30713
ac19_22473,YXX,YYYYXyxyyXyXYx,1,30714
ac19_22474,YXXYx,YYYXyyxYXXXYx,1,30717
ac19_22475,YYXXXyxx,YXXYxxxyXyX,1,30719
ac19_22476,YXyXXXyX,YYYxyXXXyyx,1,30720
ac19_22477,YXXYXXX,YYXXXyyXYxx,2,30721 38833
ac19_22478,YXyxYXXyx,YYXyxYXXXXyXX,1,30723
ac19_22479,YXXyx,YYXXXyxYxxyXXX,1,30725
ac19_22480,YXXXyxx,YYXXXyyxYxx,2,30726 155151
ac19_22481,YXXyx,YYXYxyyXXyxxYx,1,30727
ac19_22482,YXYxyx,YYXXyXYxYxyxx,1,30730
ac19_22483,YXYXYx,YYXYxxYYXXXyx,2,30735 119224
ac19_22484,YXX,YYXyxyXXyXyxYYx,1,30736
ac19_22485,YYXXyx,YYXyxYXXXyxxx,1,30737
ac19_22486,YYXXYx,YYXYXXYxxyXyx,1,30739
ac19_22487,YYXXyxx,YYXXXXyyxxx,1,30742
ac19_22488,YXXYx,YYXyxyXXyxxyyx,1,30744
ac19_22489,YXXyx,YYXyyXYYxxyx,3,30746 94453 108524
ac19_22490,YXXyx,YYYXYXXyXyxyxx,1,30748
ac19_22491,YXXyx,YYXyXXYXXXXXyX,1,30749
ac19_22492,YXXYx,YYYXyXXYxYxxyX,1,30750
ac19_22493,YXXyx,YYXYYxyyxxyxxx,3,30752 57780 143403
ac19_22494,YXXXyXYx,YYXYxyXyxyx,1,30753
ac19_22495,YXYXYx,YYYXyXyXyyxxx,2,30754 137801
ac19_22496,YXXyx,YYXyXYXyXyXYX,5,30756 71521 81200 104818 145348
ac19_22497,YXXyx,YYYXyyxyXyyxYX,4,30758 33004 94785 122049
ac19_22498,YXYXX,YYXyyXXyxxYXYx,1,30759
ac19_22499,YYXXX,YYYXXXyyyxyxxx,1,30760
ac19_22500,YYXXyxx,YYXYXYxxyyx,3,30761 81742 125881
ac19_22501,YXXXyXYx,YYxYXyyxyXX,1,30762
ac19_22502,YYXXXXyX,YYXyyXYXX,1,30765
ac19_22503,YXXyx,YYXXXyyXXYx,5,30768 53255 116534 120344 126855
ac19_22504,YXXyx,YYXyyXXyxyXXYx,1,30769
ac19_22505,YXYXX,YYYXyxxyXyXyxx,1,30770
ac19_22506,YXXYx,YYYXYxyxyXXXyx,1,30771
ac19_22507,YYXXXyx,YYYYXyXXyXyx,1,30772
ac19_22508,YXXyx,YYXXyXyyxxxxxx,1,30773
ac19_22509,YXXYx,YYYXYxYXyyyXYx,4,30775 59970 71522 78440
ac19_22510,YYXXX,YYYXXYxyyXXyx,1,30776
ac19_22511,YXYXYx,YYYYXXXXyyxxx,1,30778
ac19_22512,YYXXXyx,YXXYXXyXXYx,1,30779
ac19_22513,YYXXyx,YYYXXXXyXYxyx,1,30780
ac19_22514,YYXXXXyx,YYXyyXXYxyx,1,30781
ac19_22515,YXXyx,YYXyxyXyXXXXXX,2,30782 70523
ac19_22516,YXXYx,YYYxxYYXyXXXyx,1,30783
ac19_22517,YXXYx,YYYxYXXyXXYYx,3,30784 65921 94219
ac19_22518,YXXyx,YYXYxyXyyXYxx,3,30787 87214 105245
ac19_22519,YXYXX,YYYXyyXXYXyxx,1,30788
ac19_22520,YXYxxyXyx,YYXyxxYXyx,1,30790
ac19_22521,YYXXX,YYXyXyxxYXyxyx,1,30791
ac19_22522,YYXXX,YYYXXyyxxxyyx,1,30792
ac19_22523,YXYXyx,YYXYXyyXyxxYx,1,30795
ac19_22524,YXX,YYYYXyxYYXyXyyX,1,30796
ac19_22525,YXYXyx,YYXYxxYxyyxyXXyXX,1,30798
ac19_22526,YYXXyx,YYXyXYxxYYXXX,1,30799
ac19_22527,YXYXYx,YXXYxxYxxyXyX,3,30801 36990 90449
ac19_22528,YXXyx,YYYXyxyyxYYxyx,2,30802 90925
ac19_22529,YXXyx,YYXYxyyXyXyXX,5,30805 62513 119982 139555 148636
ac19_22530,YXXyXyx,YYXXyxxxyXYx,2,30806 88558
ac19_22531,YYXXX,YYXYXyXXYxyyx,3,30807 43454 146161
ac19_22532,YXX,YYXyXyyXYxyXYxx,1,30808
ac19_22533,YYXXX,YYxYXXXXXYXXyx,1,30810
ac19_22534,YXXyx,YYYYXyyxYXyyXX,1,30812
ac19_22535,YXXYx,YYXXYxYXyXyxyx,1,30813
ac19_22536,YXYXyx,YYXyyxYXXXyxx,1,30816
ac19_22537,YYXXX,YYYYYXXXyxyXX,1,30818
ac19_22538,YXyxYXXyx,YYXXXXyxYXyx,1,30819
ac19_22539,YYXXYx,YYYYYXXYxYX,3,30821 49466 149379
ac19_22540,YXXYx,YYXyxyxYYXXXYx,1,30822
ac19_22541,YXXyx,YYYXyXXyXXXX,5,30825 63932 78358 100694 153162
ac19_22542,YXXyx,YYYXyXyXYXXXyx,1,30826
ac19_22543,YXXXyXYx,YYxxxyXXXXX,2,30827 122329
ac19_22544,YXXyx,YYYYXyyyyXYxx,2,30828 103033
ac19_22545,YYXXYx,YYYxxyyXYxyXX,1,30830
ac19_22546,YYXXyx,YYYxyXXyyyx,1,30831
ac19_22547,YXXyx,YYXyxYxxyyxYXX,1,30832
ac19_22548,YXXyx,YYYXyXyyxxyx,3,30834 97810 126708
ac19_22549,YXYXXYx,YYXyyXyxxx,3,30838 91282 135592
ac19_22550,YXXYx,YYXYxYXXyxyXyx,1,30839
ac19_22551,YXXyXYx,YYXyXYXYXyX,5,30840 41347 79726 117122 131218
ac19_22552,YXXYx,YYXXXXXXYxxYYx,1,30843
ac19_22553,YXXyx,YYYXyyXXYXXyxx,1,30846
ac19_22554,YXYXYx,YYXyXXYxYXYxx,1,30848
ac19_22555,YXXyx,YYXYxxyXyXYXyX,1,30849
ac19_22556,YXXYx,YYYYXXXXXYYYxx,1,30852
ac19_22557,YXXyXyxx,YYYxxxYYxxx,3,30853 46843 147938
ac19_22558,YXXYx,YYYYXXXXYxYYX,1,30854
ac19_22559,YXXyx,YYYYXXYXyyyyxxx,2,30855 152194
ac19_22560,YYXXX,YYXyXYXXyxxx,4,30858 71733 89390 111557
ac19_22561,YYXXYYx,YYYYXXYxyXYx,1,30859
ac19_22562,YXXXYxx,YYYXXXYxxYXX,1,30860
ac19_22563,YXXyxYx,YYxYXYXXXYxx,2,30861 43158
ac19_22564,YXXyx,YYYXXyyxyxyXX,3,30862 64549 150433
ac19_22565,YXXX,YYYYXXyxyyX,3,30865 81211 88127
ac19_22566,YXXyx,YYYXyyxyXyyXYX,2,30866 152213
ac19_22567,YXXyx,YYYXyyxYXYxyyX,4,30867 76794 82251 147038
ac19_22568,YXXX,YYYYxYXyXyyyXyx,1,30869
ac19_22569,YXYXX,YYYXXyxxYxyyXX,1,30870
ac19_22570,YYXXyxx,YYYXXYxxYX,6,30871 36080 70424 78216 118940 119387
ac19_22571,YXXyx,YYYXYXyyyxYXyX,2,30875 31855
ac19_22572,YXXyXyx,YYYxxxxYxxyX,2,30876 110930
ac19_22573,YXX,YYYXyXXXXyXYx,1,30878
ac19_22574,YXXYx,YYYYXyXyyXYxyx,2,30879 77525
ac19_22575,YXyXXyx,YYYXyxyx,17,30880 36227 47599 60115 68447 81059 81711 90097 90929 93441 95127 105229 106377 106398 116287 128466 130518
ac19_22576,YYXXXYX,YYXXyxxyXXYx,2,30881 103463
ac19_22577,YYXyXyxyX,YYXXyxxyX,5,30885 35017 46027 76470 156565
ac19_22578,YXYXX,YYXXyXyyxYxyxx,1,30886
ac19_22579,YXXyx,YYXXyxYXyyXXYX,1,30887
ac19_22580,YYXXX,YYXyxxxyyX,7,30888 34190 67788 87849 100405 130424 142756
ac19_22581,YXXyx,YYYXyxyyXyXyXYX,2,30891 62631
ac19_22582,YYXXXyX,YYxyXyxYXyX,3,30892 42173 96478
ac19_22583,YXXyx,YYYXyxxyxyyxx,3,30894 59468 84848
ac19_22584,YYXXX,YYYxxYXXyXXyyx,1,30895
ac19_22585,YXXyx,YYXXyxxxYxxyX,3,30896 53113 57620
ac19_22586,YYXXX,YYXYXyyXyXYxxx,1,30899
ac19_22587,YYXXXyxxx,YYYYxxYXXX,1,30900
ac19_22588,YYXXXYX,YYYxyyXXYxyX,1,30901
ac19_22589,YXXYx,YYXXYxYXXXXYxx,1,30902
ac19_22590,YYXXX,YYYXXXyyxyxYX,4,30903 50837 71540 124765
ac19_22591,YX,YYXyxYxyXXyxx,1,30904
ac19_22592,YXXyx,YYXyyXXXyXYYxx,1,30905
ac19_22593,YXXYXXX,YYYXXXyyyxYX,1,30906
ac19_22594,YXXyx,YYXYXyXXyxxx,5,30907 31538 49714 77824 124393
ac19_22595,YXXyx,YYYXyxxxxyxx,5,30908 38154 42356 52683 102247
ac19_22596,YXXYx,YYXyyXyXyxxyxx,1,30909
ac19_22597,YYXXX,YYXyXYXyXyxYx,3,30910 106066 106431
ac19_22598,YXYxxYXyx,YYYxxYXYxyXYx,1,30911
ac19_22599,YXXXyxYx,YYxxxyXXX,4,30913 32558 70134 119489
ac19_22600,YXYxyx,YYYXXXyXyxxyx,1,30914
ac19_22601,YXXyx,YYYXYXyxxyyyXXYX,2,30915 136957
ac19_22602,YXXyx,YYYYXyyXyyxyX,3,30918 65846 154235
ac19_22603,YYXXYx,YYYXYxyxYYXXX,1,30919
ac19_22604,YXXyx,YYYYXXyyxxxyxx,1,30920
ac19_22605,YXXyx,YYXyyxYxxyyxxx,1,30923
ac19_22606,YXXyx,YYXXyXyXXXYXX,3,30924 67359 83275
ac19_22607,YXXyx,YYYYXyXXyyXX,3,30925 50473 76458
ac19_22608,YYXXXyX,YYYXyyxyX,8,30926 89906 92946 95605 97066 104113 116701 120781
ac19_22609,YXXyx,YYXyXyxyxYxxyX,1,30928
ac19_22610,YYXXXYxx,YYXXXYxYx,2,30930 89761
ac19_22611,YXYXXXX,YYXXyXXyXYxx,1,30932
ac19_22612,YXyXYxx,YYYYXyXXyxyx,1,30934
ac19_22613,YYXXX,YYXyyXYXyxYx,3,30935 35131 143908
ac19_22614,YXXyx,YYXXyXYXyXyxyX,1,30936
ac19_22615,YXXyx,YYYYXyyXyXyxyx,2,30937 88019
ac19_22616,YXXXyXyx,YYXXXyyXXyx,2,30940 152744
ac19_22617,YYXXYYx,YYXXXYYxxxyX,1,30943
ac19_22618,YXXYXXyxx,YYXYXXyyxx,2,30944 49024
ac19_22619,YYXXX,YYXXXXyxxxyXYx,1,30947
ac19_22620,YYXXXyx,YYXyyxxxyx,2,30948 55854
ac19_22621,YXXyx,YYYYXyXXyyXyyX,3,30951 35480 118764
ac19_22622,YYXXXXX,YYYYXyXXyXyx,1,30956
ac19_22623,YXXyx,YYXXXyyXyyxYx,4,30960 31307 84155 113407
ac19_22624,YXYXyx,YYYxYYXyyXyXX,1,30961
ac19_22625,YYXXX,YYYYXyxxYXyyyX,1,30962
ac19_22626,YXXyx,YYXYXyxYXyXyx,5,30963 82869 82923 95428 137456
ac19_22627,YXXyx,YYYYXyXyxyxyyx,2,30964 67478
ac19_22628,YYXXXXyxxx,YYXXXXXYYxxYX,1,30965
ac19_22629,YYXXXYx,YYXXXXXyxxxx,1,30966
ac19_22630,YXyxYXXyx,YYXXyyXXyx,1,30967
ac19_22631,YXX,YYXXyXXXyxYx,1,30969
ac19_22632,YXX,YYYYXYxyyyXyXyx,1,30970
ac19_22633,YYXXX,YYYYXXXyXyxxyx,1,30971
ac19_22634,YYXXX,YYXyXXXXyxYxx,2,30973 135738
ac19_22635,YXXyx,YYYXyxyyxyxxx,5,30974 35116 95112 112377 155978
ac19_22636,YXYxyx,YYXYYxYxxyxxx,1,30976
ac19_22637,YXXYx,YYYYXYXyXYYxYX,2,30977 151065
ac19_22638,YXXyx,YYYXXyXyyyXX,2,30979 146015
ac19_22639,YXXYx,YYYXXXYXYxYxYX,1,30984
ac19_22640,YXyXXyx,YYYxyxxYXyyx,2,30985 106384
ac19_22641,YXXX,YYYXyXYYXyyyx,2,30986 69086
ac19_22642,YXYXXYx,YYxyxyXXyx,4,30989 39033 107993 153343
ac19_22643,YXXyx,YYYXyxxyxYXXyX,1,30990
ac19_22644,YXXyx,YYXXXyxYxyXXXX,1,30991
ac19_22645,YYXXXYXyX,YXXXXXyxYx,1,30992
ac19_22646,YYXXYx,YYXXXyxxxYXyx,1,30993
ac19_22647,YXXyx,YYXXYXyyXyyXX,2,30995 142413
ac19_22648,YYXXX,YYYXyXyXXXyxYxx,1,30997
ac19_22649,YYXXYx,YYXXYYXXYxx,2,30999 64615
ac19_22650,YXYXXXX,YYXyyXyXYXYx,1,31001
ac19_22651,YYXXyx,YYYXYYXXXXXYx,1,31002
ac19_22652,YXXyXyxx,YYXXyxxxxYX,2,31003 100024
ac19_22653,YXYXYx,YYYYXXyXYxx,5,31005 36589 87796 101737 143119
ac19_22654,YYXXyxx,YYxxyxxyXXyX,2,31009 126610
ac19_22655,YXyXXyx,YYXyxYXyxyX,5,31010 35730 56898 108640 149579
ac19_22656,YYXXXXyx,YYYXXXXyXyx,1,31011
ac19_22657,YYXXYYXXX,YYYYXyXyyx,1,31012
ac19_22658,YXXYXXyx,YXXyxYxxxxyXXyx,3,31014 82616 135298
ac19_22659,YXyxYXXyx,YYXXXyxxyXYxx,1,31016
ac19_22660,YXXX,YYYYxxyyXyXyx,2,31017 119215
ac19_22661,YYXXXyxyx,YXYXyXyXyX,1,31018
ac19_22662,YXXX,YYYXYYxyyxyXyyX,1,31019
ac19_22663,YXXX,YYYYXYxyyxyyXyx,1,31020
ac19_22664,YYXXYYx,YYXXYxxyXyx,1,31021
ac19_22665,YYXXXYxx,YXXyXyxxx,6,31022 31460 74107 93306 103548 130223
ac19_22666,YXXyXyx,YYXXyxYXyyx,4,31023 51685 121351 151621
ac19_22667,YYXXYx,YXYxYxyXYxyXX,1,31024
ac19_22668,YYXXXYXX,YYxxYXXXyXX,1,31028
ac19_22669,YYXXX,YXXYxYXXXyXYx,3,31030 66216 115225
ac19_22670,YYXXYx,YYYXXYXXYxx,2,31033 84011
ac19_22671,YXXYx,YYYxxxyXyXXyyx,1,31034
ac19_22672,YXXyx,YYXYXyyXXyxYX,3,31037 41566 62242
ac19_22673,YXXyx,YYXXXyXyyxYYxx,1,31042
ac19_22674,YYXXyxx,YYYxYxxyyXyX,1,31044
ac19_22675,YX,YYYXyXXyXXyxYxx,1,31050
ac19_22676,YYXYYXXXX,YYXXyyxyxx,1,31051
ac19_22677,YXXYXXyx,YYxxyXYXyXX,3,31052 98412 107719
ac19_22678,YXYxyx,YYXXyyxyXXXyx,1,31053
ac19_22679,YXXX,YYYXYXyXyyX,4,31054 52209 143354 143412
ac19_22680,YXYXyx,YYYYxYYXyxyyXXX,2,31055 37245
ac19_22681,YYXXYx,YXXYXXyxxYx,6,31058 48597 76529 107621 121889 149186
ac19_22682,YYXXyx,YXyXYxyxYXyxx,1,31061
ac19_22683,YXYXyx,YYXXYXXyyxxYx,1,31063
ac19_22684,YXXX,YYYYYXyxyxxyyyX,1,31064
ac19_22685,YYXXX,YYYYXyXXXyXYx,2,31066 99083
ac19_22686,YXXXyxYx,YYXXYXXXyxx,1,31067
ac19_22687,YXYXX,YYYYXXXXyyxyx,1,31068
ac19_22688,YXXyx,YYYYXyyyxxx,5,31070 64749 88719 90429 140966
ac19_22689,YXYXyx,YYXXyXyxYxxyx,2,31071 148309
ac19_22690,YYXXYx,YXYXyXYxYxxyX,1,31072
ac19_22691,YXX,YYYXYYxyXyyyXyx,2,31074 34196
ac19_22692,YXXyx,YYYXYYXXyxyyyX,3,31075 70893 121692
ac19_22693,YXXyx,YYYXyXXYXyyxx,2,31077 120531
ac19_22694,YYXXYx,YYXXyyxyXyxxx,1,31078
ac19_22695,YYXXyx,YYXyyXXYxyyxx,1,31079
ac19_22696,YXXyx,YYYYXXyXyyyyXX,1,31083
ac19_22697,YXXXyxx,YYXyxxyXXYx,3,31084 97928 114465
ac19_22698,YXYXyx,YYXYxxYYXyyXX,1,31086
ac19_22699,YXYXyx,YYYXyXXXYYXYx,1,31087
ac19_22700,YYXXyx,YYYxyXXyxYX,3,31088 113174 151591
ac19_22701,YXX,YYYXXyyxxyX,2,31091 82686
ac19_22702,YXYXX,YYYYYXXXyXXXYX,1,31092
ac19_22703,YXXYx,YYYXXyxYXYYX,8,31094 46098 55200 58630 66434 68377 109918 145880
ac19_22704,YYXXYx,YYXYxyXyxYXyx,1,31095
ac19_22705,YYXXX,YYXXXXXXYxYXyx,1,31096
ac19_22706,YXXyx,YYYXyXyxyyXX,4,31097 64622 87725 103582
ac19_22707,YXXXyxx,YYXyxxYXyXX,3,31098 60451 67056
ac19_22708,YXXyx,YYXYxyyXyXYXX,4,31100 98917 122506 134526
ac19_22709,YYYXXXXX,YYYXyXXyx,1,31101
ac19_22710,YXYXX,YYYXXyyXyxxxyx,1,31102
ac19_22711,YXXyXyX,YYYxxyyxxx,1,31103
ac19_22712,YXXyx,YYYXXXyXXYXyyX,1,31104
ac19_22713,YXXyx,YYYXYxyXXyyX,6,31106 45362 51085 101232 109571 129627
ac19_22714,YYXXX,YYXYXXyyXYxxyx,1,31107
ac19_22715,YYXXYx,YYYYxYYXYYXXX,1,31108
ac19_22716,YYXXXYxx,YYXXXYXYxYx,1,31109
ac19_22717,YXX,YYXyXYxxYXyXyX,2,31110 67477
ac19_22718,YXXX,YYXyXyXYxyXYx,1,31112
ac19_22719,YXXyx,YYXyxYxxyxyxYx,1,31114
ac19_22720,YXYXyx,YYYXXXYXXyxYx,1,31115
ac19_22721,YX,YYXXXyyxx,1,31117
ac19_22722,YXXyx,YYYYXyXyyXyxYxxx,1,31123
ac19_22723,YXXYx,YYXYXXXXyxxYx,3,31127 111710 112293
ac19_22724,YXYXX,YYYxYYXyXyXyyx,2,31128 42953
ac19_22725,YYXXX,YYXYxYYXyXXXyX,1,31129
ac19_22726,YXXyXyX,YYYxxyxyxx,3,31132 79653 114393
ac19_22727,YXXXyxx,YYXyxyxxxxYx,1,31133
ac19_22728,YXXyxYx,YYxyXXYXyx,5,31134 43953 73636 114001 123100
ac19_22729,YXXYx,YYXXXXYxxyXyxx,1,31135
ac19_22730,YXYXYx,YYXyxyXyyXYxx,3,31137 133263 149025
ac19_22731,YYXYYXXyx,YYXXXYxyx,4,31138 32318 77647 126628
ac19_22732,YXX,YYYYxxyXXyyyx,1,31143
ac19_22733,YXXYx,YYXyxxxYXXXXyx,1,31145
ac19_22734,YYXXX,YYYYYXyxyyXXyx,1,31146
