orbit_id,kind,source_side,rep_r1,rep_r2,mu,n_parents,L,K,MK,S,xyimb
orb_1224,moved_cov,solved,YYXXXXXXXXyxxxx,YXXXXXXXyxxxxxxxx,32,1,32.0,4.0,2.0,1.25,0.6875
orb_1225,moved_cov,unsolved,YYXXXyxxxxyyx,YXXXyxxxxYXXXXyxxxx,32,1,32.0,7.0,4.0,1.2857142857142858,0.4375
orb_1226,moved_cov,solved,YYXXYxxyXXyxx,YXXyxxYXXyxxYXXXyxx,32,1,32.0,10.0,6.0,1.1,0.3125
orb_1227,moved_cov,unsolved,YYXXyXYXXyX,YXXyXXXXXXYxxyxxxxxxx,32,1,32.0,8.0,4.0,1.125,0.4375
orb_1228,moved_cov,unsolved,YYXXyxYXXyx,YXXyXXXXXXYxxyxxxxxxx,32,1,32.0,8.0,4.0,1.125,0.4375
orb_1229,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXYxxxxxxyyX,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1230,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXYxxxxxxyyx,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1231,moved_cov,solved,YXXXXXXXyxxxxxx,YYXXXXXXyxxxxxxxxx,33,1,33.0,4.0,2.0,1.25,0.696969696969697
orb_1232,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXyyXXXXXXXyxxxxx,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1233,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXyyXXXXXYxxxxxxx,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1234,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXXyXXyxxxxx,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1235,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXXyxxxxxxyX,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1236,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXXyxxxxxxyx,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1237,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXXyyxxxxxxx,33,1,33.0,4.0,2.0,1.75,0.5757575757575758
orb_1238,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXyXXXXXXXyxxxxx,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1239,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXyxxxxxxxyXXXXX,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1240,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyyXXXXXXXXXXyxxxx,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1241,moved_cov,unsolved,YXXXXXXyxxxxx,YYXyyXXXXYxxxxxxxxxx,33,1,33.0,5.0,3.0,1.4,0.5757575757575758
orb_1242,moved_cov,unsolved,YXXXXXyXXXyxx,YYxxyXXYxxxyXXYxxyxx,33,1,33.0,9.0,6.0,1.1111111111111112,0.3939393939393939
orb_1243,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXXXyxxxyXXXYxxxxx,33,1,33.0,6.0,4.0,1.1666666666666667,0.5757575757575758
orb_1244,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXYxxxxyXXXXyxxxxx,33,1,33.0,6.0,4.0,1.1666666666666667,0.5757575757575758
orb_1245,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXyxxxxyXXXXXYxxxx,33,1,33.0,6.0,4.0,1.1666666666666667,0.5757575757575758
orb_1246,moved_cov,unsolved,YXXXXXyxxxx,YYXXXXyxxxxyXXXXyxxxxx,33,1,33.0,6.0,4.0,1.1666666666666667,0.5757575757575758
orb_1247,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYYXXYxxxyXXXyXyxx,33,1,33.0,9.0,5.0,1.2222222222222223,0.3333333333333333
orb_1248,moved_cov,unsolved,YXXYXXyxxyx,YYYYYYYxxyXYXXyyyyyyxx,33,1,33.0,8.0,4.0,1.75,0.15151515151515152
orb_1249,moved_cov,unsolved,YXXYXXyxxyx,YYYYYYYxxyxYXXyyyyyyXX,33,1,33.0,8.0,4.0,1.75,0.15151515151515152
orb_1250,moved_cov,unsolved,YXXYx,YYYXyxYYXyxYXYxyyXYxyyXYxyyX,33,1,33.0,13.0,11.0,1.0769230769230769,0.15151515151515152
orb_1251,moved_cov,unsolved,YXXYx,YYYXyxYYXyxYYXyxYXYxyyXYxyyX,33,1,33.0,13.0,11.0,1.0769230769230769,0.15151515151515152
orb_1252,moved_cov,unsolved,YXXYxxyXYxxyX,YXXyXXXXXyxYxxxxxxyx,33,1,33.0,10.0,5.0,1.0,0.3939393939393939
orb_1253,moved_cov,solved,YYXXXXXXXyxxxxxx,YXXXXXXXXyxxxxxxx,33,1,33.0,4.0,2.0,1.25,0.696969696969697
orb_1254,moved_cov,unsolved,YYXXXXXYXX,YYXXyXYYXXXYxxyyXYYXXXX,33,1,33.0,8.0,6.0,1.625,0.21212121212121213
orb_1255,moved_cov,solved,YYXXXyxxYXXyxx,YXXyxxYXXyxxYXXyxxx,33,1,33.0,10.0,6.0,1.1,0.3333333333333333
orb_1256,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXYxxxxxxyXyX,34,1,34.0,6.0,4.0,1.1666666666666667,0.5882352941176471
orb_1257,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXXXXXYxxxxxxyXyx,34,1,34.0,6.0,4.0,1.1666666666666667,0.5882352941176471
orb_1258,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXyyXXXXXXXyxxxxx,34,1,34.0,5.0,3.0,1.4,0.5882352941176471
orb_1259,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXXyyXXXXXYxxxxxxx,34,1,34.0,5.0,3.0,1.4,0.5882352941176471
orb_1260,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXYxyXXXXXXXyxxxxx,34,1,34.0,6.0,4.0,1.1666666666666667,0.5882352941176471
orb_1261,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXyXyxxxxxYXXXXXXX,34,1,34.0,6.0,4.0,1.1666666666666667,0.5882352941176471
orb_1262,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXyxyXXXXXXXyxxxxx,34,1,34.0,6.0,4.0,1.1666666666666667,0.5882352941176471
orb_1263,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYXyxyXXXXXYxxxxxxx,34,1,34.0,6.0,4.0,1.1666666666666667,0.5882352941176471
orb_1264,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXyXXXXXXXyxxxxx,34,1,34.0,5.0,3.0,1.4,0.5882352941176471
orb_1265,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXyxxxxxxxyXXXXX,34,1,34.0,5.0,3.0,1.4,0.5882352941176471
orb_1266,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxxxxxxxyyX,34,1,34.0,5.0,3.0,1.4,0.5882352941176471
orb_1267,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxxxxxxxyyx,34,1,34.0,5.0,3.0,1.4,0.5882352941176471
orb_1268,moved_cov,unsolved,YXXyxxYXXXyxx,YYXXYxxyyXXYxxyyXXYxx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1269,moved_cov,unsolved,YXXyxxYXXXyxx,YYXXYxxyyXXyxxYYXXyxx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1270,moved_cov,unsolved,YXXyxxYXXXyxx,YYYXXYxxyyXXYxxyXXyxx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1271,moved_cov,unsolved,YXXyxxYXXXyxx,YYYXXyxxyXXyxxYYXXyxx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1272,moved_cov,unsolved,YXXyxxYXXXyxx,YYYXXyxxyyXXYxxYXXyxx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1273,moved_cov,unsolved,YXXyxxYXXXyxx,YYYXXyxxyyXXYxxyXXyxx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1274,moved_cov,unsolved,YXXyxxYXXXyxx,YYYYXXyxxyXXYxxyXXyxx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1275,moved_cov,solved,YXyXXYxyXYxyx,YYxyXYxyXYxyXYxyXYxyX,34,1,34.0,16.0,10.0,1.0625,0.0
orb_1276,moved_cov,solved,YXyXXYxyx,YYXyxYXyxYXyxYXyxYXyxYXyx,34,1,34.0,16.0,12.0,1.0625,0.0
orb_1277,moved_cov,unsolved,YXyXYXXyxYxyx,YYXyxYXyxYXyxYXyxYXyx,34,1,34.0,16.0,10.0,1.0625,0.0
orb_1278,moved_cov,unsolved,YXyXYXyXYxxyx,YYXyxYXyxYXyxYXyxYXyx,34,1,34.0,16.0,10.0,1.0625,0.0
orb_1279,moved_cov,solved,YYXXXXYxxxyXXyxxx,YXXXyxxxYXXXXyxxx,34,1,34.0,8.0,4.0,1.125,0.47058823529411764
orb_1280,moved_cov,solved,YYXXXYxxxyXXXyxxx,YXXXyxxxYXXXXyxxx,34,1,34.0,8.0,4.0,1.125,0.47058823529411764
orb_1281,moved_cov,unsolved,YYXXyXYXXyX,YXXyXXXXXXXXYxxyxxxxxxx,34,1,34.0,8.0,4.0,1.125,0.47058823529411764
orb_1282,moved_cov,unsolved,YYXXyXYXXyX,YXXyXXXXXXXYxxyxxxxxxxx,34,1,34.0,8.0,4.0,1.125,0.47058823529411764
orb_1283,moved_cov,unsolved,YYXXyxYXXyx,YXXyXXXXXXXXYxxyxxxxxxx,34,1,34.0,8.0,4.0,1.125,0.47058823529411764
orb_1284,moved_cov,unsolved,YYXXyyXYYxxxyyX,YYYXyyxYYXyyxYYXyyx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1285,moved_cov,unsolved,YYXXyyXYYxxxyyx,YYYXyyxYYXyyxYYXyyx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1286,moved_cov,solved,YYXYxyXYxyXyxYXyx,YXyxYXyxYXyxYXyxx,34,1,34.0,16.0,8.0,1.0625,0.0
orb_1287,moved_cov,solved,YYXyxYXyxYXyxYXyx,YXyXYXyxYXyxxYXyx,34,1,34.0,16.0,8.0,1.0625,0.0
orb_1288,moved_cov,unsolved,YYXyyXXXYYxxyyx,YYYXyyxYYXyyxYYXyyx,34,1,34.0,10.0,6.0,1.3,0.23529411764705882
orb_1289,moved_cov,unsolved,YYYXXXYxxxxyyyX,YXXXXyxxxYXXXXyxxxx,34,1,34.0,7.0,4.0,1.5714285714285714,0.35294117647058826
orb_1290,moved_cov,unsolved,YYYYXXXXYxxyyyx,YYYYXyyyyxYYYYXyyyx,34,1,34.0,7.0,4.0,1.5714285714285714,0.35294117647058826
orb_1291,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyyxxxxxx,35,1,35.0,4.0,2.0,1.75,0.6
orb_1292,moved_cov,unsolved,YXXXXXXXyxxxxxx,YYYXXXXXXXXyXXyxxxxx,35,1,35.0,5.0,3.0,1.4,0.6
orb_1293,moved_cov,unsolved,YXXXYxxxyX,YYXyxYXyxYXyxYXyxYXyxYXyx,35,1,35.0,15.0,12.0,1.0666666666666667,0.08571428571428572
orb_1294,moved_cov,unsolved,YXXXYxxxyX,YYxyXYxyXYxyXYxyXYxyXYxyX,35,1,35.0,15.0,12.0,1.0666666666666667,0.08571428571428572
orb_1295,moved_cov,unsolved,YXXYXXYxxyx,YYYYYYYYXXyyyyyyyxxyxYXX,35,1,35.0,8.0,4.0,1.75,0.2
orb_1296,moved_cov,unsolved,YXXYXXYxxyx,YYYYYYYYYXXyyyyyyxxyxYXX,35,1,35.0,8.0,4.0,1.75,0.2
orb_1297,moved_cov,unsolved,YXXYxxyx,YXXyXYxxyXYxxyXYxxyXyxYXXyx,35,1,35.0,14.0,11.0,1.0,0.2
orb_1298,moved_cov,unsolved,YXXYxxyx,YXXyXYxxyXYxxyXyxYXXyxYXXyx,35,1,35.0,14.0,11.0,1.0,0.2
orb_1299,moved_cov,unsolved,YXXYxxyx,YXyXXyxYXyxYXyxYXyxYXyxYXyx,35,1,35.0,16.0,13.0,1.0,0.08571428571428572
orb_1300,moved_cov,unsolved,YXXYxxyx,YXyxYXyxYXyxYXyxYXyxYXyxYxx,35,1,35.0,16.0,13.0,1.0,0.08571428571428572
orb_1301,moved_cov,unsolved,YXXYxxyx,YYXXyxxYXXyxxYXXyxxxxxYXXyx,35,1,35.0,11.0,8.0,1.0909090909090908,0.3142857142857143
orb_1302,moved_cov,unsolved,YXYXyxyXYxx,YYYYYYXyxYYYYYYXyxYYYYYx,35,1,35.0,10.0,5.0,1.1,0.37142857142857144
orb_1303,moved_cov,unsolved,YYXXXXXXyxxxxyx,YXXXXXXyXYXXXXXXyXYx,35,1,35.0,8.0,5.0,1.125,0.4857142857142857
orb_1304,moved_cov,unsolved,YYXXXyx,YYXXyyxxYXYYXXXXYYXXXXYYXXXX,35,1,35.0,8.0,6.0,1.75,0.2
orb_1305,moved_cov,solved,YYXXYxxyXXYxxyyX,YXXyxxYXXyxxYXXyxxx,35,1,35.0,11.0,6.0,1.1818181818181819,0.2571428571428571
orb_1306,moved_cov,unsolved,YYXXyx,YXyxYXyxYXyxYXyxYXyxYXXYxyXyx,35,1,35.0,16.0,14.0,1.0625,0.02857142857142857
orb_1307,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXYxxxxxxxyyX,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1308,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXYxxxxxxxyyx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1309,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXyxxxxxxxyyx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1310,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXXXyxxxxx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1311,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXXyxxxxxx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1312,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXYxxxxxxx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1313,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyyXXXXXYxxxxxxxx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1314,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxyX,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1315,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxyx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1316,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXyxxxxxxxyx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1317,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXyXXXXXXXXyxxxxx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1318,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXyXXXXXXXyxxxxxx,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1319,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXyxxxxxxxxyXXXXX,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1320,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXyxxxxxxxyXXXXXX,36,1,36.0,5.0,3.0,1.4,0.6111111111111112
orb_1321,moved_cov,unsolved,YXXXXXyXYxxxxxxyx,YYXXXXXXyXYXXXXXXyX,36,1,36.0,8.0,4.0,1.125,0.5
orb_1322,moved_cov,unsolved,YXXXyxxYx,YYxxxyXYxxxyXYXXXyyxxYXXXyx,36,1,36.0,11.0,8.0,1.1818181818181819,0.2777777777777778
orb_1323,moved_cov,unsolved,YXXXyxxxYXXXXyxxx,YYYXXXYxxxyXXXyyxxx,36,1,36.0,8.0,4.0,1.375,0.3888888888888889
orb_1324,moved_cov,unsolved,YXXXyxxxYXXXXyxxx,YYYXXXYxxxyyXXXyxxx,36,1,36.0,8.0,4.0,1.375,0.3888888888888889
orb_1325,moved_cov,unsolved,YXXXyxxxYXXXXyxxx,YYYXXXyxxxyyXXXyxxx,36,1,36.0,8.0,4.0,1.375,0.3888888888888889
orb_1326,moved_cov,unsolved,YXXyXYxxxyX,YYXyxYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,12.0,1.0625,0.05555555555555555
orb_1327,moved_cov,unsolved,YXXyXYxxxyx,YYXyxYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,12.0,1.0625,0.05555555555555555
orb_1328,moved_cov,unsolved,YXXyXYxxyXYxxyX,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1329,moved_cov,unsolved,YXXyXYxxyXYxxyx,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1330,moved_cov,unsolved,YXYxYXXyx,YYYxyXyyxYXyxYXyxYXyxYXyxYX,36,1,36.0,16.0,12.0,1.0625,0.05555555555555555
orb_1331,moved_cov,unsolved,YXyXXXYxxyx,YYXyxYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,12.0,1.0625,0.05555555555555555
orb_1332,moved_cov,unsolved,YXyXXXYxyXYxyxx,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1333,moved_cov,unsolved,YXyXXXYxyxYXyxx,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1334,moved_cov,unsolved,YXyXXYxyXYXyxxx,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1335,moved_cov,unsolved,YXyXXYxyxYXyxxx,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1336,moved_cov,unsolved,YXyXYXyxYXyxxxx,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1337,moved_cov,unsolved,YXyXYxxxxyXYXyx,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1338,moved_cov,solved,YXyxYXyxYXXXyxx,YYXyxYXyxYXyxYXyxYXyx,36,1,36.0,16.0,10.0,1.0625,0.05555555555555555
orb_1339,moved_cov,solved,YXyxYXyxYXyxYXXyx,YYYXyxYXyxYXyyxYXyx,36,1,36.0,16.0,8.0,1.0625,0.05555555555555555
orb_1340,moved_cov,unsolved,YYXXyxxxYXXyx,YXXyXXYxxyXXYxxyXXYxxyx,36,1,36.0,12.0,8.0,1.0833333333333333,0.2777777777777778
orb_1341,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyyX,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1342,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyyx,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1343,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyyXYxxxxxxx,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1344,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyyxYxxxxxxx,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1345,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXYXyXXyxxxxxx,37,1,37.0,6.0,4.0,1.1666666666666667,0.6216216216216216
orb_1346,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXYxyXXyxxxxxx,37,1,37.0,6.0,4.0,1.1666666666666667,0.6216216216216216
orb_1347,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXXXyxxxxxx,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1348,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyyXXXXXXYxxxxxxxx,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1349,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyXXyxxxxxx,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1350,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxxyX,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1351,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxxyx,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1352,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyyxxxxxxxx,37,1,37.0,4.0,2.0,1.75,0.6216216216216216
orb_1353,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXyXXXXXXXXyxxxxxx,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1354,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXyxxxxxxxxyXXXXXX,37,1,37.0,5.0,3.0,1.4,0.6216216216216216
orb_1355,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXYxxxxxyXXXXXyxxxx,37,1,37.0,6.0,4.0,1.1666666666666667,0.6216216216216216
orb_1356,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxxyXXXXXyxxxx,37,1,37.0,6.0,4.0,1.1666666666666667,0.6216216216216216
orb_1357,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxxyXXXXYxxxxx,37,1,37.0,6.0,4.0,1.1666666666666667,0.6216216216216216
orb_1358,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxyXXXXXXyxxxx,37,1,37.0,6.0,4.0,1.1666666666666667,0.6216216216216216
orb_1359,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXXyxxxxyXXXXYxxxxxx,37,1,37.0,6.0,4.0,1.1666666666666667,0.6216216216216216
orb_1360,moved_cov,unsolved,YXXXXXXyxxxxx,YYXXXXYxxxxxyXXXXXXyxxxx,37,1,37.0,6.0,4.0,1.1666666666666667,0.6216216216216216
orb_1361,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYXXYxxxYXXXyxxyXXXyxx,37,1,37.0,10.0,6.0,1.1,0.40540540540540543
orb_1362,moved_cov,unsolved,YXXXyxxYXXXyxxx,YYXXYxxxyXXXyxxyXXXyxx,37,1,37.0,10.0,6.0,1.1,0.40540540540540543
orb_1363,moved_cov,unsolved,YYXXyxYxYXXyx,YYXXyxYXYxxYXXyxyXYxxyyX,37,1,37.0,14.0,9.0,1.2142857142857142,0.08108108108108109
orb_1364,moved_cov,unsolved,YYXYxyXXyx,YYYXyxYXyxYXyxYXyxYXyxyyXyx,37,1,37.0,16.0,12.0,1.0625,0.08108108108108109
orb_1365,moved_cov,solved,YXXXXXXXXyxxxxxxx,YYXXXXXXXXXXXXyxxxxxx,38,1,38.0,4.0,2.0,1.25,0.7368421052631579
orb_1366,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyXyX,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1367,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyXyx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1368,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyyXX,38,1,38.0,5.0,3.0,1.4,0.631578947368421
orb_1369,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXYxxxxxxxyyxx,38,1,38.0,5.0,3.0,1.4,0.631578947368421
orb_1370,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxyXYx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1371,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxyXyX,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1372,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxyXyx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1373,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXXXXXXyxxxxxxxyxYx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1374,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXXyyXXXXXXXXyxxxxxx,38,1,38.0,5.0,3.0,1.4,0.631578947368421
orb_1375,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXYXyXXXXXXXXyxxxxxx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1376,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXYxxxxxxxyXXXXXXXyX,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1377,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXYxxxxxxxyXXXXXXXyx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1378,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXYxyXXXXXXXXyxxxxxx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1379,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyXXXXXXXXyxxxxxxYX,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1380,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyXyxxxxxxYXXXXXXXX,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1381,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyXyxxxxxxxxyXXXXXX,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1382,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyxxxxxxxxyXXXXXXYx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1383,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyxyXXXXXXXXyxxxxxx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1384,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYXyxyXXXXXXYxxxxxxxx,38,1,38.0,6.0,4.0,1.1666666666666667,0.631578947368421
orb_1385,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxxyXX,38,1,38.0,5.0,3.0,1.4,0.631578947368421
orb_1386,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXXXXXXyxxxxxxxyxx,38,1,38.0,5.0,3.0,1.4,0.631578947368421
orb_1387,moved_cov,unsolved,YXXXXXXXXyxxxxxxx,YYYXXyXXXXXXXXyxxxxxx,38,1,38.0,5.0,3.0,1.4,0.631578947368421
orb_1388,moved_cov,solved,YXyXXYxyXYxyXYxyx,YYxyXYxyXYxyXYxyXYxyX,38,1,38.0,18.0,10.0,1.0555555555555556,0.0
orb_1389,moved_cov,solved,YXyXXYxyXYxyxYXyx,YYxyXYxyXYxyXYxyXYxyX,38,1,38.0,18.0,10.0,1.0555555555555556,0.0
