from_class,from_side,parent_r1,parent_r2,z,iso_gen,iso_index,n_subs,out_r1,out_r2,to_orbit_id,to_rep_r1,to_rep_r2,to_mu,category
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,Xy,x,1,3,XXXXyyxxxYYXXXYxxx,YXXXyxxxx,orb_0542,YXXXXyxxx,YYXXXyyxYxxx,21,
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,Xy,y,0,3,XyyxyyxyyxxYXXYYXYYXYY,YXXXYYx,orb_1007,YXXYXXYxxyx,YYYYXXyyyxxyxYXX,27,
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,xx,x,0,2,XXXyxYxxxyXYX,YxyxYxxyxYx,orb_0797,YYXYxYXXYx,YYYYXyxyyyXYx,23,
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,xy,x,1,2,YXXYXyXXXyXXyxx,YXXXXyxxx,orb_0662,YXXXXyxxx,YYXYXyXXXXyxx,22,
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,yX,x,1,3,YxxyXXyXXXXXYxxxxYXX,YxxxyXXXX,orb_0990,YXXXXyxxx,YYXXXXXyxxyXXXXyxx,27,
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,yX,y,0,3,xxyXyxxyXyxxyXyxxyXyxYxYXXYxYXXy,YYxYXXX,orb_1417,YYXXXXYX,YYXXyxxxyyxxxyyxxxyyxxxyyxYYXXX,39,
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,yx,x,1,2,xxYXXXYxxxyXyyXXX,YxxxxyXXX,orb_0663,YXXXXyxxx,YYXYxxxyXXXyX,22,
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,yy,y,1,3,XYYxyXXXYYxYxyxx,YYXyyxYXyyx,orb_0907,YXXyxYXXyxx,YYYXXyXyxyXXyx,25,
aca_26,unsolved,YXXYxYxx,YYYYxyyyX,yyy,y,1,2,yxYXXXyxxYx,YxyXYxyXYxyXY,orb_0829,YXyXXYxxxyX,YYxyXYxyXYxyX,24,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,Xy,x,1,3,XXXXXyxxyyXXYxxYxxxx,YXXXXyxxx,orb_0544,YXXXXyxxx,YYXXYxyXXyxx,21,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,Xy,y,0,3,XXYYXYYXYYXYYxyXyyxyyxxx,YXXyyxx,orb_0888,YXXYXXyxxyx,YYYxxyXYXXyyxx,25,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,xx,x,0,2,XXXXXyxYxxxyXYx,YxyXYxxyXYx,orb_0799,YYXyxYXXyx,YXXXyxYxxxxyX,23,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,xy,x,1,2,YXXXYxYxyyxxx,YXXXyxxxx,orb_0659,YXXXXyxxx,YYXXXyxxxyXyX,22,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,yX,x,1,3,YxxxyyXXXyxxxxYXXX,YxxxxyXXX,orb_0993,YXXXXyxxx,YYXXXyxxxyXXXXYxxx,27,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,yX,y,0,3,YxYXXyxYXXyxYXXyXYxxyXYxxyXYxxyX,YYxxyXX,orb_1414,YXXyXyxx,YYxyXXYxyXXYxyXXYxyxxYXyxxYXyxx,39,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,yx,x,1,2,xxxYxxYxxxYXXyxxyXXXX,YxxxyXXXX,orb_0669,YXXXXyxxx,YYXyxxxxyXXYx,22,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,yy,y,1,3,xYYXyXXYxyyXXYxyyx,YYxyyXYxyyX,orb_1112,YXXyxYXXyxx,YYXYxxyyXXyxYYXXyx,29,
aca_27,unsolved,YXXyXyxx,YYYYXyyyx,yyy,y,1,2,yXYXXyxYXXyxYxx,YXyxYXyxYXyxY,orb_1079,YXyxYXyxYXXyx,YYXYxyyXyxYYXyx,28,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,Xy,x,1,3,XXXXXyXXyxxYYXXYxxxx,YXXXXyxxx,orb_0543,YXXXXyxxx,YYXXYXyXXyxx,21,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,Xy,y,0,3,XyyxyyxyyxyyxxyXXYYXYYxx,YXXXYYx,orb_1008,YXXYXXYxxyx,YYYYYXXyyxxyxYXX,27,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,xx,x,0,2,XXXXXyXYxxxyxYx,YxyxYxxyxYx,orb_0796,YYXYxYXXYx,YYYYXYxyyyXyx,23,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,xy,x,1,2,YXXXYXyXyyxxx,YXXXyxxxx,orb_0661,YXXXXyxxx,YYXXXyxxxyxYx,22,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,yX,x,1,3,YxxxyyXXXXYxxxYXXX,YxxxxyXXX,orb_0994,YXXXXyxxx,YYXXXyxxxyXXXyxxxx,27,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,yX,y,0,3,YxxyXyxxyXyxxyXyXYxYXXYxYXXYxYXX,YYxYXXX,orb_1416,YYXXXXYX,YYXXyxxxyyxxxyyxxxyyxYYXXXYYXXX,39,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,yx,x,1,2,xxxYXXYxxyXXXyXXyXXXX,YxxxyXXXX,orb_0666,YXXXXyxxx,YYXyXXXXyxxYX,22,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,yy,y,1,3,xYYXyXYYXyxxYYXyxx,YYxyyXYxyyX,orb_1114,YXXyxYXXyxx,YYYXXyxyXXyxYYXXyx,29,
aca_28,unsolved,YXXYxYxx,YYYYXyyyx,yyy,y,1,2,yXYXyXYxxyXYxxx,YXyxYXyxYXyxY,orb_1081,YXyxYXyxYXXyx,YYYXyxyXyxYYXyx,28,
aca_29,unsolved,YYXXXyx,YYxxyxyXyX,yy,y,0,2,YxxxxxyxxxyxyXX,YxxxyxxyX,orb_0525,YYXXXyx,YXYXXXXXyxxYx,20,
aca_29,unsolved,YYXXXyx,YYxxyxyXyX,yxY,y,0,2,YYxxyXXyX,YXXXyxYxxx,orb_0233,YXXXyxYx,YYXXyxxyx,17,
aca_30,unsolved,YYXXyx,YYYYYxyXXyX,xx,x,0,2,XXXXXXyxxxYXYx,YXyxyxx,orb_0314,YYXXyx,YYYYYxyyyXX,17,
aca_30,unsolved,YYXXyx,YYYYYxyXXyX,yy,y,0,3,YYxYxyXyXX,YxxyxyX,orb_0251,YXXYXXyx,YYXyyxyxx,17,
aca_30,unsolved,YYXXyx,YYYYYxyXXyX,XXy,x,0,2,XXXXXYxxxyXXy,YXXyXXyx,orb_0314,YYXXyx,YYYYYxyyyXX,17,
aca_30,unsolved,YYXXyx,YYYYYxyXXyX,yxY,y,0,2,YYxxYxxYxxYxyXX,YXXyxYxx,orb_0310,YYXXyx,YYXYYxyXXXX,17,
aca_31,unsolved,YYXXyxx,YYYYYXyXyx,Xy,x,1,3,XXXXXXXyxxxxxYYxxxxx,YXXXXXyyx,orb_0441,YYXXXXXyx,YYxxyXXXXX,19,
aca_31,unsolved,YYXXyxx,YYYYYXyXyx,yX,x,1,3,YxxxyXYxxxxyXYxyxYXXXX,YxxxxxyXY,orb_1169,YXXXXXyXXXXyx,YYxxxyXYxxxxyXYxyx,31,
aca_31,unsolved,YYXXyxx,YYYYYXyXyx,yy,y,0,3,YYxxYXyXyX,YxxyyXX,orb_0271,YXXyXyxx,YYXyxyXyX,17,
aca_31,unsolved,YYXXyxx,YYYYYXyXyx,Xyx,x,1,2,xxxYXyxyXXXXX,YxxxxxYxyXXXXX,orb_0532,YXXXXXyxYx,YXXyxxxxxyX,21,
aca_31,unsolved,YYXXyxx,YYYYYXyXyx,xyy,y,0,2,xxYxYxYXYxyXXyX,YxxyXyXX,orb_0363,YYXXyxx,YYYXXYxyXyx,18,
aca_31,unsolved,YYXXyxx,YYYYYXyXyx,yyX,y,0,2,YxYXYXYXyyX,YxxyxyXX,orb_0364,YYXXyxx,YYYXXYxyxyx,18,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,xx,x,0,2,XXXXXYXyxYxyxYxyx,YXYxxyx,orb_0636,YYXXYx,YYYYxYXyxyXyxyX,21,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,xy,x,1,4,YXXXYxyXYXyxxyxxx,YYXyxxxx,orb_0721,YXXXXyXXyx,YYXXXyxyXYxyx,23,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,xy,y,0,4,xyXXXYXYxyxYXyx,YxxyxYX,orb_0477,YYXXYx,YYYxxyXyxYXyX,19,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,yx,x,1,4,xxxYXXXXyyXXXXy,YxyyXXXX,orb_0758,YYXXXXyx,YYXXXXYxxxyXXXX,23,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,yx,y,0,4,YXXyxYXXyxYXXyxYXXyyy,YXYxxyx,orb_0969,YXXyXYx,YYXXyxYXXyxYXXyxYXX,26,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,Xyx,x,1,2,XXXXXyxYXYxxxxYxxxx,YXXXXyxYxxxx,orb_0453,YYXXXXyx,YYXyxYXXXXX,19,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,xxy,x,0,2,XXXXYXyxYxyxYxy,YYxxyx,orb_0636,YYXXYx,YYYYxYXyxyXyxyX,21,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,xxy,y,0,2,yXXXXYXyxYxyxYx,YxxyxY,orb_0636,YYXXYx,YYYYxYXyxyXyxyX,21,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,xyx,x,1,2,xxxYxxxYXyXXXXy,YxyXXyXXXX,orb_0356,YYXXXyxyx,YXXXXyxYx,18,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,yxY,y,0,2,yxxYYYXyX,YxxyxYXX,orb_0263,YXXYxxyx,YYYXyXyxx,17,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,yXYX,x,1,2,YxxxyxxyXYXXX,YxxxxyxyX,orb_0356,YYXXXyxyx,YXXXXyxYx,18,
aca_32,unsolved,YXXYxxyx,YYYYXyxyx,yXYX,y,0,2,YxxyxyxyXYXX,YxYXyXX,orb_0263,YXXYxxyx,YYYXyXyxx,17,
aca_33,unsolved,YXXXyxYx,YYXyXyxyx,Xy,y,0,4,yXYxxyXYxxyyXyxYx,YXXXyxY,orb_0843,YYXXXyx,YYXXyxYXXyxYXyXYx,24,
aca_33,unsolved,YXXXyxYx,YYXyXyxyx,yX,y,0,4,YYYXXXXyxxxyyxxxxyy,YxxxyyX,orb_0702,YYXXXyx,YYXXXYxxxxyXXXX,22,
aca_33,unsolved,YXXXyxYx,YYXyXyxyx,yXy,y,0,2,xYXXYXXXXyxxxxy,YxxxyxyX,orb_0397,YXXXyxYx,YYXXXXyxxyx,19,
aca_33,unsolved,YXXXyxYx,YYXyXyxyx,yxY,y,0,2,yXYXyXXXyxx,YXXXyxYxxx,orb_0353,YYXXXyx,YYxyxYXXXXX,18,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,Xy,x,1,2,XXXXXXyXXyXXyxxxYXXXYxxxxx,YXXXXXyxxxx,orb_0866,YXXXXXyxxxx,YYYXyXXXXXyxxx,25,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,Xy,y,0,2,XyxxyxxyxxyxxyxxxyXXXYXXYXXYxx,YXXXXYx,orb_0557,YXXXYxx,YYYYYxYXXXyyyx,21,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,xx,x,0,2,XXXXXyxYxxxxyXY,YXyXYXyXY,orb_0827,YXYxYXXYx,YYYYYXYxyyyyXyx,24,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,xy,x,1,2,YXXXXYYXyyxxxx,YXXXXyxxxxx,orb_0855,YXXXXXyxxxx,YYXXXXYxxxxyyX,25,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,xy,y,0,2,xxyyyyXXYxxYYYYX,YxxxYXX,orb_0554,YXXXYxx,YYYYXXYxxyyyyX,21,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,yX,x,1,2,YxxxxyyyXYXXXX,YxxxxxyXXXX,orb_0864,YXXXXXyxxxx,YYYXXXXyxxxxyx,25,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,yX,y,0,2,YxxxyxxyxxyxxyXYXXYXXYXXYXXX,YxYXXXX,orb_0555,YXXXYxx,YYYYXyyyyXyxxx,21,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,yx,x,1,2,xxxxYxxYXXXYxxxyXXyXXXXX,YxxxxyXXXXX,orb_0860,YXXXXXyxxxx,YYXyyXXXXXyxxx,25,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,yx,y,0,2,XXyyyyyXYYYxxy,YXXYxxx,orb_0556,YXXXYxx,YYYYYXXYxxyyyX,21,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,yy,y,1,4,yyXYYXXyyXYYxxx,YXyyxYYXyyxYY,orb_1073,YXXyxxYXXXyxx,YYYXXyxxyyXXyxx,28,
aca_34,unsolved,YXXXYxx,YYYYYXyyyyx,yyyy,y,1,2,yXYXXyXYxxx,YXyxYXyxYXyxYXyxY,orb_1069,YXXyXYxxxyX,YYXyxYXyxYXyxYXyx,28,
aca_35,unsolved,YYXXXyx,YYYxxyxyXyX,yy,y,0,2,YxYxxyxxxyxyXX,YxxxyxxyX,orb_0559,YXXXyXyx,YYxxYxxyxxyXX,21,
aca_35,unsolved,YYXXXyx,YYYxxyxyXyX,yxY,y,0,2,YYxxxYxxyXXyX,YXXXyxYxxx,orb_0398,YXXXyxYx,YYXXyXyxxyx,19,
aca_36,unsolved,YYXYYXXyX,YYXyxYXXX,yy,y,0,3,YxyxyxYXYXXXXX,Yxxyxyxxxyxyx,orb_0630,YYXXYYXXYx,YYYYXXyxxyX,21,
aca_36,unsolved,YYXYYXXyX,YYXyxYXXX,xyy,y,0,3,YxyyxYYXXXX,Yxxyyxxyyx,orb_0630,YYXXYYXXYx,YYYYXXyxxyX,21,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,Xy,x,1,2,XXXXXXXyXXyXXyxxxYXXXYxxxxx,YXXXXXyxxxx,orb_0967,YXXXXXyxxxx,YYYXXyXXXXXyxxx,26,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,xx,x,0,2,XXXXXyxxYxxxxyXXY,YXyXXYXyXXY,orb_1087,YYXXyXYXXyX,YXXyXXXXYxxyxxxxx,28,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,xy,x,1,2,XYXXXXYYXyyxxxx,YXXXXyxxxxx,orb_0806,YXXXXXyxxxx,YYXXXyxxxxyyx,24,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,yX,x,1,2,YxxxyyyXYXXXX,YxxxxxyXXXX,orb_0812,YXXXXXyxxxx,YYYXXXyxxxxyx,24,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,yx,x,1,2,xxxYxxYXXXYxxxyXXyXXXXX,YxxxxyXXXXX,orb_0959,YXXXXXyxxxx,YYXXyyXXXXXyxxx,26,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,yy,y,0,5,YYxxxyXXXyyx,YxxYXYXXX,orb_0577,YXXYxYxxx,YYXXXYxxxyyx,21,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,yy,y,1,5,YXXXyyXYYxxx,YXyyxYYXyyxYY,orb_0928,YYXXXYxxxyyx,YYYxyyXYYxyyX,25,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,xyy,x,1,2,YXXXYxYXyXyxxx,YXXXXyxxxxx,orb_0806,YXXXXXyxxxx,YYXXXyxxxxyyx,24,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,xyy,y,0,2,xxyyyXXYxxYYYYX,YxxxYYXX,orb_0607,YYXXXYxx,YYYYXXYxxyyyX,21,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,yyX,x,1,2,YxxxyXyXyXYXXX,YxxxxxyXXXX,orb_0812,YXXXXXyxxxx,YYYXXXyxxxxyx,24,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,yyX,y,0,2,YxxxyxxyxxyXYXXYXXYXXYXXX,YxYXXYXXXX,orb_0610,YYXXXYxx,YYYYxyyyXXXYx,21,
aca_37,unsolved,YYXXXYxx,YYYYYXyyyyx,yyyy,y,1,2,yXYxyXYXXyXYxxx,YXyxYXyxYXyxYXyxY,orb_1218,YXyXXYXyxYXyxxx,YYxyXYxyXYxyXYxyX,32,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,Xy,x,1,2,XXXXXXXyXXyxxxyXXXYxxYxxxxx,YXXXXXyxxxx,orb_0960,YXXXXXyxxxx,YYXXyyXXXYxxxxx,26,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,xx,x,0,2,XXXXXyxxYxxxxyXXY,YxyXXYxyXXY,orb_1088,YYXXyxYXXyx,YXXyXXXXYxxyxxxxx,28,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,xy,x,1,2,XYXXXXYYxyyxxxx,YXXXXyxxxxx,orb_0805,YXXXXXyxxxx,YYXXXyxxxxyyX,24,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,yX,x,1,2,YxxxyyyxYXXXX,YxxxxxyXXXX,orb_0811,YXXXXXyxxxx,YYYXXXyxxxxyX,24,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,yx,x,1,2,xxxYxxYxxYXXXyxxxyXXXXX,YxxxxyXXXXX,orb_0968,YXXXXXyxxxx,YYYXXyxxxxxyXXX,26,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,yy,y,0,5,YYxxYXXXXyyx,YxxxyxyXX,orb_0560,YXXXyXyxx,YYXXYxxxxyyX,21,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,yy,y,1,5,YXXXXyyxYYxx,YXyyxYYXyyxYY,orb_0942,YYXXYxxxxyyX,YYYxyyXYYxyyX,25,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,xyy,x,1,2,YXXXYxYxyXyxxx,YXXXXyxxxxx,orb_0805,YXXXXXyxxxx,YYXXXyxxxxyyX,24,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,xyy,y,0,2,xxYYYXXYxxyyyyX,YxxxyyXX,orb_0617,YYXXXyxx,YYYYXXyxxyyyX,21,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,yyX,x,1,2,YxxxyXyXyxYXXX,YxxxxxyXXXX,orb_0811,YXXXXXyxxxx,YYYXXXyxxxxyX,24,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,yyX,y,0,2,YxYXXYXXYXyxxyxxyxxyX,YxxxyxxyXX,orb_0619,YYXXXyxx,YYYYxyyyXXXyx,21,
aca_38,unsolved,YYXXXyxx,YYYYYXyyyyx,yyyy,y,1,2,yXYxyXYXXXyxYxx,YXyxYXyxYXyxYXyxY,orb_1217,YXyXXXYxyxxYXyx,YYXyxYXyxYXyxYXyx,32,
aca_39,unsolved,YXXXYxYx,YYYYYXyyyyx,Xy,x,1,3,XXXXXXyXXyXXyxxxYY,YXXXXXyxxxx,orb_0989,YXXXXXyxxxx,YYYXXXXXXyXXyxxx,27,
aca_39,unsolved,YXXXYxYx,YYYYYXyyyyx,Xy,y,0,3,yyxxxyyxxxyyxxxyyxxxyyxxxyXXXYYXXXYYXXXYYx,YXXXXYY,orb_1517,YYYXXXX,YYXXXYYXXXYYXXXYYXXXYYXXXYxxxyyxxxyyxxxyyX,49,
aca_39,unsolved,YXXXYxYx,YYYYYXyyyyx,xy,x,1,2,YXXXXYYXyXyxxxx,YXXXXyxxxxx,orb_0952,YXXXXXyxxxx,YYXXXXYxxxxyXyX,26,
aca_39,unsolved,YXXXYxYx,YYYYYXyyyyx,yX,x,1,3,YxxxxyyyXXXXXY,YxxxxxyXXXX,orb_0865,YXXXXXyxxxx,YYYXXXXyyxxxxx,25,
aca_39,unsolved,YXXXYxYx,YYYYYXyyyyx,yX,y,0,3,YxxxyyxxxyyxxxyyxxxyyXYYXXXYYXXXYYXXXYYXXX,YYYXXXX,orb_1518,YYYXXXX,YYXXXYYXXXYYXXXYYXXXYxxxyyxxxyyxxxyyxxxyyX,49,
aca_39,unsolved,YXXXYxYx,YYYYYXyyyyx,yx,x,1,2,xxxxYxxYXXXYxxxyXXXyXXXXX,YxxxxyXXXXX,orb_0963,YXXXXXyxxxx,YYXyXyxxxYXXXXX,26,
aca_39,unsolved,YXXXYxYx,YYYYYXyyyyx,yy,y,1,4,yyXYYXXyyXYYxxyyXYYxx,YXyyxYYXyyxYY,orb_1268,YXXyxxYXXXyxx,YYXXYxxyyXXYxxyyXXYxx,34,
aca_39,unsolved,YXXXYxYx,YYYYYXyyyyx,yyyy,y,1,2,yXYXXyXYxxyXYxx,YXyxYXyxYXyxYXyxY,orb_1210,YXXyXYxxyXYxxyX,YYXyxYXyxYXyxYXyx,32,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,Xy,x,1,3,XXXXXyyxxxxyXXXXYxxxxY,YXXXXyxxxxx,orb_1244,YXXXXXyxxxx,YYXXXXYxxxxyXXXXyxxxxx,33,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,Xy,y,0,3,yXYxxyXYxxyXYxxyXYxxYXXyxYXXyxYXXyxYXXyxYX,YXXXyxY,orb_1511,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxyxYXXyxYXXyxYXXyx,49,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,xy,x,1,2,YXXXYxxYxyXXXyxxx,YXXXXXyxxxx,orb_0966,YXXXXXyxxxx,YYXyxyXXXYxxxxx,26,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,yX,x,1,3,YxxxyXXyXXyXXXXY,YxxxxyXXXXX,orb_0862,YXXXXXyxxxx,YYYXXXXyXXyxxx,25,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,yX,y,0,3,YYXXXYYXXXYYXXXYYXXXYYxyyxxxyyxxxyyy,YxxxyyX,orb_1419,YYXXXyx,YYXyyxxxyyxxxyyxxxyyxxxYXXXYYXXX,39,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,yx,x,1,2,xxxYYYXXXXyxxxyXXXX,YxxxxxyXXXX,orb_0809,YXXXXXyxxxx,YYYXXXXyxxxyX,24,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,yy,y,1,4,yyxYYXXXyyXYYxyyxYY,YxyyXYYxyyXYY,orb_1071,YXXyxxYXXXyxx,YYYXXYxxyXXyyxx,28,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,yxY,x,1,2,xxYXYXYXXXXyxxxxyXXX,YxxxxxyXXXX,orb_0809,YXXXXXyxxxx,YYYXXXXyxxxyX,24,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,yxY,y,0,2,YXYxxYxxYxxYxyXXyXXyx,YXXXyxYxxx,orb_0565,YXXXyxYx,YYYYxyyyxYXXX,21,
aca_40,unsolved,YXXXyxYx,YYYYYxyyyyX,yyyy,y,1,2,yxYXXXyXYxyxY,YxyXYxyXYxyXYxyXY,orb_1075,YXyXXXYxxyx,YYXyxYXyxYXyxYXyx,28,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,Xy,x,1,3,XyXXXXXyxxxYXXXYxxYxxxxx,YXXXXXyxxxx,orb_1175,YXXXXXyxxxx,YYXXXXyxxxyXXXYxxxxx,31,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,Xy,y,0,3,XXyxYXXyxYXXyxYXXyxYXXyxyXYxxyXYxxyXYxxx,YXyXYxx,orb_1466,YXXYx,YYYXyxYYXyxYYXyxYXYxyyXYxyyXYxyyXYxyyX,43,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,xy,x,1,2,YXXXYXyyyxxxx,YXXXXyxxxxx,orb_0810,YXXXXXyxxxx,YYYXXXXyxxxyx,24,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,yX,x,1,3,YxxxxyXXXXyxxxYYXXXX,YxxxxxyXXXX,orb_1171,YXXXXXyxxxx,YYXXXXYxxxxyXXXXyxxx,31,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,yX,y,0,3,YYxyXXYxyXXYxyXXYxyXYXyxxYXyxxYXyxxYXy,YxxYXyX,orb_1467,YXXYx,YYYXyxYYXyxYYXyxYYXyxYXYxyyXYxyyXYxyyX,43,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,yx,x,1,2,xxxxYXXYxxxyXXyXXyXXXXX,YxxxxyXXXXX,orb_0813,YXXXXXyxxxx,YYYXyXXXXyxxx,24,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,yy,y,1,4,yyXYYXyyxYYXyyXYYxxxx,YXyyxYYXyyxYY,orb_1274,YXXyxxYXXXyxx,YYYYXXyxxyXXYxxyXXyxx,34,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,Yxy,x,1,2,YXXXXYXyxyxyxxxx,YXXXXyxxxxx,orb_0810,YXXXXXyxxxx,YYYXXXXyxxxyx,24,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,Yxy,y,0,2,xyXXyXXyXXyXXXYxxxYxxYxxY,YxyxYX,orb_0596,YXyXYxxx,YYYYXXXyxyyyx,21,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,yxY,x,1,2,xxxYXXXYxxxyXyXyXXXX,YxxxxyXXXXX,orb_0813,YXXXXXyxxxx,YYYXyXXXXyxxx,24,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,yxY,y,0,2,yXXXyXXyXXyXXyXYxxYxxYxxx,YXYxyx,orb_0597,YXyXYxxx,YYYYXYxxxyyyX,21,
aca_41,unsolved,YXyXYxxx,YYYYYXyyyyx,yyyy,y,1,2,yXYXyxYXyXYxxxx,YXyxYXyxYXyxYXyxY,orb_1222,YXyXYxxxxyXYXyx,YYXyxYXyxYXyxYXyx,32,
aca_42,unsolved,YXXXyxYx,YYYYYXyyyyx,Xy,x,1,3,XXXXXXyXXyxxxyXXXYxxxxxY,YXXXXXyxxxx,orb_1243,YXXXXXyxxxx,YYXXXXXXyxxxyXXXYxxxxx,33,
aca_42,unsolved,YXXXyxYx,YYYYYXyyyyx,Xy,y,0,3,yXYxxyXYxxyXYxxyXYxxyXYxxyXXyxYXXyxYXXyxYx,YXXXyxY,orb_1510,YXXXyXXyx,YYxxyXYxxyXYxxyXYxxyXYxxyXYxyxYXXyxYXXyx,49,
aca_42,unsolved,YXXXyxYx,YYYYYXyyyyx,xy,x,1,2,YXXXXYYxyXyxxxx,YXXXXyxxxxx,orb_0953,YXXXXXyxxxx,YYXXXXYxxxxyXyx,26,
aca_42,unsolved,YXXXyxYx,YYYYYXyyyyx,yX,x,1,3,YxxxxyyyXXXY,YxxxxxyXXXX,orb_0720,YXXXXXyxxxx,YYYXXXXyyxxx,23,
aca_42,unsolved,YXXXyxYx,YYYYYXyyyyx,yX,y,0,3,YYYXXXYYXXXYYXXXYYXyyxxxyyxxxyyxxxyy,YxxxyyX,orb_1418,YYXXXyx,YYXyyxxxyyxxxyyxxxYXXXYYXXXYYXXX,39,
aca_42,unsolved,YXXXyxYx,YYYYYXyyyyx,yx,x,1,2,xxxxYxxYxxYXXXyxxyXXXXX,YxxxxyXXXXX,orb_0814,YXXXXXyxxxx,YYYXyxxxxyXXX,24,
