name,r1,r2,canon_r1,canon_r2,len1,len2,total_len,max_len,n_members,S,MK,W,abelian_det,ex1,ey1,ex2,ey2,x_blocks1,y_blocks1,x_blocks2,y_blocks2,bs_general,bs_m,bs_donor_index,bs_preflight_status,stalled_stable_letters,T,route,prepass_charges,plain_charges,best_state_r1,best_state_r2,best_total_len,best_reduction,two_block_gate,primitive_one_occurrence1,primitive_one_occurrence2,cluster
ac19_53992,YXXXXyXXYx,YXXXXYXXXXyxxxx,YXXXXyXXYx,YXXXXYXXXXyxxxx,10,15,25,15,1,1.0,3.0,0,1,-5,-1,-4,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,33,872,YYXXyxx,YYxyXYX,14,11,False,False,False,non_bs_long_reduced
ac19_54212,YYXXYYx,YYXXyxYxYX,YYXXYYx,YYXXyxYxYX,7,10,17,10,1,1.3333333333333333,4.0,2,-1,-1,-4,-1,-3,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXYYx,YYYXyXyxx,16,1,False,False,False,non_bs_short_reduced
ac19_54243,YXXyXyxx,YYXXYxxxyxx,YXXyXyxx,YYXXYxxxyxx,8,11,19,11,1,1.1666666666666667,3.0,1,-1,-1,1,3,-2,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYYxYX,15,4,False,False,False,non_bs_mid_reduced
ac19_54337,YXYxYXXYx,YYXXyxxYXYxyXyx,YXYxYXXYx,YYXXyxxYXYxyXyx,9,15,24,15,1,1.1,6.0,1,1,-1,-4,0,-1,4,4,6,6,False,,,reject,,0,incumbent_restart,8,872,YYXYYxxyx,YYxxYXYxx,18,6,False,False,False,non_bs_long_reduced
ac19_54514,YXYXyXXYXyX,YYYXyXXyxYxyxyx,YXYXyXXYXyX,YYYXyXXyxYxyxyx,11,15,26,15,1,1.1818181818181819,6.0,1,1,-6,-1,1,0,5,5,6,6,False,,,reject,,0,incumbent_restart,13,872,YYXXXyxxx,YXyXXYxyx,18,8,False,False,False,non_bs_long_reduced
ac19_54599,YXyxYXXyx,YYXyxYXyyXXXyX,YXyxYXXyx,YYXyxYXyyXXXyX,9,14,23,14,1,1.2222222222222223,5.0,1,-1,-1,0,-5,1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYXXyyXXyX,19,4,False,False,False,non_bs_long_reduced
ac19_54616,YYXYYXXXyX,YYXYXXXYYXXXX,YYXYYXXXyX,YYXYXXXYYXXXX,10,13,23,13,1,1.6666666666666667,3.0,0,1,-5,-3,-8,-5,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYYYXXYX,YXYXXXYxx,17,6,False,False,False,non_bs_long_reduced
ac19_54765,YYXXXYx,YYYYXXYXYYYXX,YYXXXYx,YYYYXXYXYYYXX,7,13,20,13,1,1.8,3.0,1,1,-2,-3,-5,-8,2,2,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXXXYX,YYYXYXyyX,17,3,False,False,False,non_bs_mid_reduced
ac19_54835,YYXXYx,YYYXYxxyXyX,YYXXYx,YYYXYxxyXyX,6,11,17,11,1,1.3333333333333333,4.0,2,-1,-1,-3,-1,-2,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXYXXX,YYXXyXYxyx,17,0,False,False,False,non_bs_short_stuck
ac19_54906,YXXyXyx,YYxyxxyXX,YXXyXyx,YYxyxxyXX,7,9,16,9,2,1.1666666666666667,3.0,1,-1,-2,1,1,0,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYxyX,14,2,False,False,False,non_bs_short_reduced
ac19_55019,YXXXXyxYx,YXXYXXyXYxYXXX,YXXXXyxYx,YXXYXXyXYxYXXX,9,14,23,14,2,1.0,5.0,0,-1,-2,-1,-7,-3,3,3,5,5,False,,,reject,,0,incumbent_restart,23,872,YYXXXXyx,YXXyXXXYx,17,6,False,False,False,non_bs_long_reduced
ac19_55036,YYXYXXyXyx,YYXYXYXyXyX,YYXYXXyXyx,YYXYXYXyXyX,10,11,21,11,1,1.1111111111111112,5.0,0,1,-3,-1,-5,-2,4,4,5,5,False,,,reject,,0,incumbent_restart,13,872,YYXXYxxx,YYxYYxYxyXX,19,2,False,False,False,non_bs_mid_reduced
ac19_55092,YYXXyxYXXyxx,YYXXyxxYXXYXXyx,YYXXyxYXXyxx,YYXXyxxYXXYXXyx,12,15,27,15,2,1.2222222222222223,5.0,1,-1,-1,-1,-3,-2,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YYXYxxx,YYxYxyX,14,13,False,False,False,non_bs_long_reduced
ac19_55200,YXXyXyx,YYYxyXYxyxyX,YXXyXyx,YYYxyXYxyxyX,7,12,19,12,1,1.125,5.0,1,1,-2,1,1,-1,3,3,5,5,False,,,reject,,0,incumbent_restart,18,872,YYXYxxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_55212,YXXyXyx,YYYxxyxyXX,YXXyXyx,YYYxxyxyXX,7,10,17,10,2,1.3333333333333333,3.0,2,1,-2,1,1,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXYxxx,YYxYxyX,14,3,False,False,False,non_bs_short_reduced
ac19_55526,YXXXYxxxyX,YYXXYYxYXXX,YXXXYxxxyX,YYXXYYxYXXX,10,11,21,11,1,1.3333333333333333,3.0,0,1,-1,-1,-4,-5,3,3,3,3,False,,,reject,,0,incumbent_restart,23,872,YYXXyxx,YYxyXYX,14,7,False,False,False,non_bs_mid_reduced
ac19_56067,YYXXXYx,YYXYYXXYXyx,YYXXXYx,YYXYYXXYXyx,7,11,18,11,1,1.5,4.0,1,-1,-2,-3,-3,-4,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXXYx,YYxyXYX,14,4,False,False,False,non_bs_short_reduced
ac19_56259,YXyxYXXyx,YYXXYXyXyX,YXyxYXXyx,YYXXYXyXyX,9,10,19,10,1,1.125,4.0,1,1,-1,0,-5,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXXYxxYx,YYxyXYxyX,17,2,False,False,False,non_bs_mid_reduced
ac19_56332,YYXyXYxyX,YYXXXYXyx,YYXyXYxyX,YYXXXYXyx,9,9,18,9,1,1.2857142857142858,4.0,1,1,-2,-1,-3,-2,4,4,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxyXYx,14,4,False,False,False,non_bs_short_reduced
ac19_56369,YXXXyxxYx,YYxYYxxyXX,YXXXyxxYx,YYxYYxxyXX,9,10,19,10,1,1.3333333333333333,3.0,0,1,0,-1,1,-3,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXYxxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_56522,YXYXyXXYXyX,YYXXyXyXYXYXyX,YXYXyXXYXyX,YYXXyXyXYXYXyX,11,14,25,14,1,1.0909090909090908,6.0,0,-1,-6,-1,-7,-1,5,5,6,6,False,,,reject,,0,incumbent_restart,13,872,YYXXyxxx,YYYxxxxYx,17,8,False,False,False,non_bs_long_reduced
ac19_56581,YXYXXYx,YYXyyXYxxYX,YXYXXYx,YYXyyXYxxYX,7,11,18,11,1,1.2857142857142858,4.0,1,1,-2,-3,-1,-2,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXyXYx,YYXyXXYXX,16,2,False,False,False,non_bs_short_reduced
ac19_56692,YXXXyXyx,YYxyXYxyx,YXXXyXyx,YYxyXYxyx,8,9,17,9,4,1.1428571428571428,4.0,0,1,-3,1,2,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,4,False,False,False,non_bs_short_reduced
ac19_56843,YYXyXYYXXyX,YYXyxxxxyyX,YYXyXYYXXyX,YYXyxxxxyyX,11,11,22,11,2,1.5714285714285714,4.0,3,-1,-5,-2,2,1,4,4,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxYxyX,14,8,False,False,False,non_bs_long_reduced
ac19_56897,YYXXXyxxx,YYXXXYxYXYxx,YYXXXyxxx,YYXXXYxYXYxx,9,12,21,12,1,1.3333333333333333,4.0,2,-1,0,-1,-1,-5,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YXXyXyX,YYYXyyyxx,16,5,False,False,False,non_bs_mid_reduced
ac19_56970,YYXXyxx,YYYYXXYxYYxYx,YYXXyxx,YYYYXXYxYYxYx,7,13,20,13,1,1.5,4.0,1,1,0,-1,1,-8,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYYxYYxYX,16,4,False,False,False,non_bs_mid_reduced
ac19_57064,YXXyXyx,YYYXyxxyyXYx,YXXyXyx,YYYXyxxyyXYx,7,12,19,12,1,1.2857142857142858,4.0,1,1,-2,1,1,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXYxxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_57068,YYXXYYx,YYYXyyxyXYx,YYXXYYx,YYYXyyxyXYx,7,11,18,11,2,1.1666666666666667,4.0,1,1,-1,-4,0,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYYXXyx,YXYxYXX,14,4,False,False,False,non_bs_short_reduced
ac19_57192,YXXyxYXXyxx,YYXXyxYXyXYXyX,YXXyxYXXyxx,YYXXyxYXyXYXyX,11,14,25,14,1,1.1,6.0,1,1,-1,0,-5,-1,4,4,6,6,False,,,reject,,0,incumbent_restart,8,872,YXYxYXyxx,YYXyyxYXyyx,20,5,False,False,False,non_bs_long_reduced
ac19_57273,YXyxYXXyx,YYYXXXXyyX,YXyxYXXyx,YYYXXXXyyX,9,10,19,10,1,1.5,4.0,3,1,-1,0,-5,-1,4,4,2,2,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYYXXXXyyX,19,0,False,False,False,non_bs_mid_stuck
ac19_57417,YXXyXYx,YYYxyxxyXyX,YXXyXYx,YYYxyxxyXyX,7,11,18,11,1,1.2857142857142858,4.0,1,1,-2,-1,1,0,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXyXYx,YYYxyyXX,15,3,False,False,False,non_bs_short_reduced
ac19_57517,YXYXXYx,YYxyXXYXyx,YXYXXYx,YYxyXXYXyx,7,10,17,10,1,1.1428571428571428,4.0,0,-1,-2,-3,-1,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXyXYx,YYXyXXYXX,16,1,False,False,False,non_bs_short_reduced
ac19_57570,YXyxYXXyx,YYXYXXyXyX,YXyxYXXyx,YYXYXXyXyX,9,10,19,10,1,1.125,4.0,1,1,-1,0,-5,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXYXYxxx,YYXyxYXyx,18,1,False,False,False,non_bs_mid_reduced
ac19_57622,YYXXXXYX,YYYYXXyyX,YYXXXXYX,YYYYXXyyX,8,9,17,9,1,2.0,2.0,2,1,-5,-3,-3,-2,2,2,2,2,False,,,reject,,0,incumbent_restart,13,872,YYXXXYx,YYxyXYX,14,3,False,False,False,non_bs_short_reduced
ac19_57669,YXXYxxyx,YYxxyXYxxyXyXYX,YXXYxxyx,YYxxyXYxxyXyXYX,8,15,23,15,1,1.1111111111111112,6.0,0,-1,1,-1,0,-1,3,3,6,6,False,,,reject,,0,incumbent_restart,18,872,YYXXyxx,YYxYxyX,14,9,False,False,False,non_bs_long_reduced
ac19_57862,YYXXXYX,YYYXXYXXyyx,YYXXXYX,YYYXXYXXyyx,7,11,18,11,1,1.8,3.0,1,-1,-4,-3,-3,-2,2,2,3,3,False,,,reject,,0,incumbent_restart,13,872,YXYxyX,YYXXXYx,13,5,False,False,False,non_bs_short_reduced
ac19_57892,YYXYXYxYX,YXXyXYxYx,YYXYXYxYX,YXXyXYxYx,9,9,18,9,1,1.125,4.0,1,-1,-2,-5,-1,-2,4,4,4,4,False,,,reject,,0,incumbent_restart,23,872,YYXXyX,YYxYXyyXX,15,3,False,False,False,non_bs_short_reduced
ac19_57917,YXXYxxyx,YYYxxYxxyXXYx,YXXYxxyx,YYYxxYxxyXXYx,8,13,21,13,1,1.2857142857142858,4.0,1,-1,1,-1,3,-4,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXyxx,YYxYxyX,14,7,False,False,False,non_bs_mid_reduced
ac19_57992,YYXXXYxx,YYYXYYXXyyxyx,YYXXXYxx,YYYXYYXXyyxyx,8,13,21,13,1,1.6666666666666667,4.0,2,-1,-1,-3,-1,-2,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXXYxx,YYXYYxxyXYX,19,2,False,False,False,non_bs_mid_reduced
ac19_58123,YXXYXXyx,YYxxyXYXXXXyX,YXXYXXyx,YYxxyXYXXXXyX,8,13,21,13,1,1.1428571428571428,4.0,0,-1,-3,-1,-4,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXXYx,YYxyXYX,14,7,False,False,False,non_bs_mid_reduced
ac19_58416,YXXyXyx,YYXyyXXyxyX,YXXyXyx,YYXyyXXyxyX,7,11,18,11,1,1.2857142857142858,4.0,1,-1,-2,1,-3,2,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXXYx,YYxyXYX,14,4,False,False,False,non_bs_short_reduced
ac19_58429,YXyXYxx,YYYYXYXXYxx,YXyXYxx,YYYYXYXXYxx,7,11,18,11,1,1.5,3.0,3,-1,0,-1,-1,-6,3,3,3,3,False,,,reject,,0,incumbent_restart,18,872,YXyxx,YXXyXyX,12,6,False,False,False,non_bs_short_reduced
ac19_58509,YXXXyxYx,YYxxyXXYX,YXXXyxYx,YYxxyXXYX,8,9,17,9,1,1.1666666666666667,3.0,1,1,-1,-1,-1,-2,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YXXXyxYx,YYXyxYXYX,17,0,False,False,False,non_bs_short_stuck
ac19_58553,YXXXyxYxx,YYYxxxyyXX,YXXXyxYxx,YYYxxxyyXX,9,10,19,10,1,1.6,3.0,2,1,0,-1,1,-1,3,3,2,2,False,,,reject,,0,incumbent_restart,18,872,YXXXyxYx,YYXyxYXYX,17,2,False,False,False,non_bs_mid_reduced
ac19_58570,YYXXYxYxyX,YXYxyXYxxyX,YYXXYxYxyX,YXYxyXYxxyX,10,11,21,11,1,1.1111111111111112,5.0,0,1,-1,-3,0,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,13,872,YXXYxYxx,YYxyxyXyX,17,4,False,False,False,non_bs_mid_reduced
ac19_58707,YYXXXYx,YYXYXXyyxx,YYXXXYx,YYXYXXyyxx,7,10,17,10,1,1.6,3.0,2,-1,-2,-3,-1,-1,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXyxxx,YYxyxYx,14,3,False,False,False,non_bs_short_reduced
ac19_58757,YXYXXYx,YYXyyxxYXyxYXX,YXYXXYx,YYXyyxxYXyxYXX,7,14,21,14,1,1.25,5.0,0,-1,-2,-3,-1,-1,3,3,5,5,False,,,reject,,0,incumbent_restart,13,872,YXXyXYx,YYxyXXXX,15,6,False,False,False,non_bs_mid_reduced
ac19_58768,YYXXyxxxxyX,YYXXXXYXXyyX,YYXXyxxxxyX,YYXXXXYXXyyX,11,12,23,12,1,1.5,3.0,1,-1,1,0,-7,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,8,872,YXYXXyX,YYYXyyyxx,16,7,False,False,False,non_bs_long_reduced
ac19_59145,YYXXXXyXX,YXyxxyXXYxx,YYXXXXyXX,YXyxxyXXYxx,9,11,20,11,2,1.1666666666666667,4.0,1,1,-6,-1,1,0,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxyXYX,14,6,False,False,False,non_bs_mid_reduced
ac19_59162,YYXXyx,YYYYxyyXXYX,YYXXyx,YYYYxyyXXYX,6,11,17,11,2,1.4,3.0,1,1,-1,-1,-2,-3,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxyXYX,14,3,False,False,False,non_bs_short_reduced
ac19_59205,YXXyXyx,YYXXXXyyXyxx,YXXyXyx,YYXXXXyyXyxx,7,12,19,12,1,1.3333333333333333,3.0,0,1,-2,1,-3,1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,6,False,False,False,non_bs_mid_reduced
ac19_59290,YXYXXYx,YYYxxYXYXXXX,YXYXXYx,YYYxxYXYXXXX,7,12,19,12,1,1.3333333333333333,3.0,0,1,-2,-3,-3,-5,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYxyXX,13,6,False,False,False,non_bs_mid_reduced
ac19_59404,YYXXyx,YYXXXYXXXXYYx,YYXXyx,YYXXXYXXXXYYx,6,13,19,13,1,1.6,3.0,2,-1,-1,-1,-6,-5,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_59474,YYXXyx,YYXYYxxyXXX,YYXXyx,YYXYYxxyXXX,6,11,17,11,1,1.6,3.0,2,1,-1,-1,-2,-3,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYxyXYX,14,3,False,False,False,non_bs_short_reduced
ac19_59576,YYXXXXyx,YXyxxxYXXyx,YYXXXXyx,YXyxxxYXXyx,8,11,19,11,1,1.1666666666666667,4.0,1,1,-3,-1,1,0,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXXXyx,YXXyXXXYx,17,2,False,False,False,non_bs_mid_reduced
ac19_59613,YYXXyxx,YYXXXyxxyXyx,YYXXyxx,YYXXXyxxyXyx,7,12,19,12,1,1.3333333333333333,4.0,2,-1,0,-1,-1,1,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxYXXX,13,6,False,False,False,non_bs_mid_reduced
ac19_59701,YXXYXXyX,YYYXyyyxx,YXXYXXyX,YYYXyyyxx,8,9,17,9,1,1.6,3.0,2,1,-5,-1,1,0,3,3,2,2,False,,,reject,,0,incumbent_restart,18,872,YXXYXXyX,YYYXyyyxx,17,0,False,False,False,non_bs_short_stuck
ac19_59994,YXXYxxyx,YXYxxxxYx,YXXYxxyx,YXYxxxxYx,8,9,17,9,2,1.0,3.0,0,1,1,-1,4,-3,3,3,3,3,False,,,reject,,0,incumbent_restart,23,872,YXyxYXX,YYYXyyXX,15,2,False,False,False,non_bs_short_reduced
ac19_59995,YXyxYXXyx,YYXXyXXXyxYX,YXyxYXXyx,YYXXyXXXyxYX,9,12,21,12,1,1.125,4.0,1,1,-1,0,-5,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXYXYxxx,YYXyxYXyx,18,3,False,False,False,non_bs_mid_reduced
ac19_60154,YXXYxxyX,YYxxyXyXXyx,YXXYxxyX,YYxxyXyXXyx,8,11,19,11,1,1.1428571428571428,4.0,0,-1,-1,-1,0,1,3,3,4,4,False,,,reject,,0,incumbent_restart,23,872,YYXXyx,YXYxyXX,13,6,False,False,False,non_bs_mid_reduced
ac19_60157,YXXXYxxxyx,YYxxxxyXXXX,YXXXYxxxyx,YYxxxxyXXXX,10,11,21,11,1,1.2,3.0,0,-1,1,-1,0,-1,3,3,2,2,False,,,reject,,0,incumbent_restart,23,872,YXXXYxx,YYXYYXyx,15,6,False,False,False,non_bs_mid_reduced
ac19_60302,YXyxYXXyx,YYYXXyyxxx,YXyxYXXyx,YYYXXyyxxx,9,10,19,10,1,1.5,4.0,3,1,-1,0,1,-1,4,4,2,2,False,,,reject,,0,incumbent_restart,8,872,YYxyXYxyX,YXYXXYxYx,18,1,False,False,False,non_bs_mid_reduced
ac19_60781,YYXXyxx,YYXYXYxYxYX,YYXXyxx,YYXYXYxYxYX,7,11,18,11,1,1.2857142857142858,5.0,1,-1,0,-1,-1,-6,2,2,5,5,False,,,reject,,0,incumbent_restart,13,872,YYXXXyxxx,YXyXYxxyx,18,0,False,False,False,non_bs_short_stuck
ac19_60861,YXXYxxyx,YXyxYxYXXyxxx,YXXYxxyx,YXyxYxYXXyxxx,8,13,21,13,1,1.0,5.0,0,1,1,-1,2,-1,3,3,5,5,False,,,reject,,0,incumbent_restart,23,872,YYXXyxx,YYxYxyX,14,7,False,False,False,non_bs_mid_reduced
ac19_60885,YXXYxYxxx,YYXyxxyXyX,YXXYxYxxx,YYXyxxyXyX,9,10,19,10,1,1.1428571428571428,4.0,0,-1,2,-3,-1,1,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YYxYXXX,13,6,False,False,False,non_bs_mid_reduced
ac19_61045,YYXXXYxyX,YYXyxxYXyX,YYXXXYxyX,YYXyxxYXyX,9,10,19,10,2,1.2857142857142858,4.0,1,1,-3,-2,-1,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyx,YYxYXXX,13,6,False,False,False,non_bs_mid_reduced
ac19_61193,YXyxYXXyx,YYXyxYYXXyXyX,YXyxYXXyx,YYXyxYYXXyXyX,9,13,22,13,1,1.2222222222222223,5.0,1,1,-1,0,-4,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YXyxYXXyx,YYXyyxxxyx,19,3,False,False,False,non_bs_long_reduced
ac19_61238,YXXyXyx,YYxyXXXyyX,YXXyXyx,YYxyXXXyyX,7,10,17,10,1,1.3333333333333333,3.0,0,1,-2,1,-3,1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyx,YXYXYxYXX,15,2,False,False,False,non_bs_short_reduced
ac19_61253,YYXXyxx,YYYYYYXYXYxxYYX,YYXXyxx,YYYYYYXYXYxxYYX,7,15,22,15,1,1.5,4.0,1,-1,0,-1,-1,-10,2,2,4,4,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYYxYXYYX,16,6,False,False,False,non_bs_long_reduced
ac19_61376,YXyxYXXyx,YYYXyXyxYXyXX,YXyxYXXyx,YYYXyXyxYXyXX,9,13,22,13,1,1.2222222222222223,5.0,1,1,-1,0,-4,-1,4,4,5,5,False,,,reject,,0,incumbent_restart,8,872,YYXXYXyyX,YXyxYXyxx,18,4,False,False,False,non_bs_long_reduced
ac19_61397,YXXyXyx,YYYYXyyxxxyX,YXXyXyx,YYYYXyyxxxyX,7,12,19,12,1,1.5,3.0,3,1,-2,1,1,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXYxxx,YYxYxyX,14,5,False,False,False,non_bs_mid_reduced
ac19_61464,YXXyxYXXyxx,YYXXXyXYXyxYXXyx,YXXyxYXXyxx,YYXXXyXYXyxYXXyx,11,16,27,16,1,1.1,6.0,1,1,-1,0,-5,-1,4,4,6,6,False,,,reject,,0,incumbent_restart,8,872,YYXXXyXYXyX,YXXyxYXXyxx,22,5,False,False,False,non_bs_long_reduced
ac19_61529,YXXyxYXXyxx,YYXXyxYxyxYxyx,YXXyxYXXyxx,YYXXyxYxyxYxyx,11,14,25,14,1,1.1,6.0,1,1,-1,0,3,-1,4,4,6,6,False,,,reject,,0,incumbent_restart,8,872,YYYXXYxYXYx,YYXyyxYYXyx,22,3,False,False,False,non_bs_long_reduced
ac19_61538,YYXXYxxxxYx,YYXXyxxxYYx,YYXXYxxxxYx,YYXXyxxxYYx,11,11,22,11,1,1.5,3.0,1,-1,3,-4,2,-3,3,3,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXXyxxxx,YYxYYxxxyXX,21,1,False,False,False,non_bs_long_reduced
ac19_61871,YYXXXXyxxx,YYXXYYXXXXYxxYX,YYXXXXyxxx,YYXXYYXXXXYxxYX,10,15,25,15,1,1.5,4.0,1,1,-1,-1,-5,-6,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXXXyxxx,YYXYYxxyXXX,21,4,False,False,False,non_bs_long_reduced
ac19_61995,YYXXyxx,YYxxyXXXYxyX,YYXXyxx,YYxxyXXXYxyX,7,12,19,12,1,1.3333333333333333,4.0,2,-1,0,-1,-1,-1,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyyx,YXyxxyx,14,5,False,False,False,non_bs_mid_reduced
ac19_62145,YXYxYXXYx,YYXXyxxYXXyxx,YXYxYXXYx,YYXXyxxYXXyxx,9,13,22,13,1,1.125,4.0,1,1,-1,-4,0,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXYxYXXYx,YYXXyxxYXXyxx,22,0,False,False,False,non_bs_long_stuck
ac19_62315,YYXXXyX,YYYxyXyyX,YYXXXyX,YYYxyXyyX,7,9,16,9,1,1.4,3.0,1,-1,-4,-1,-1,0,2,2,3,3,False,,,reject,,0,incumbent_restart,18,872,YYXXyyx,YXyxYxx,14,2,False,False,False,non_bs_short_reduced
ac19_62338,YXXXyxxYx,YYXYxYYxYXYx,YXXXyxxYx,YYXYxYYxYXYx,9,12,21,12,1,1.25,5.0,0,1,0,-1,1,-7,3,3,5,5,False,,,reject,,0,incumbent_restart,23,872,YXXXyxxYx,YYxYYxxyXX,19,2,False,False,False,non_bs_mid_reduced
ac19_62561,YXyxYXXyx,YYXYXyXXXyx,YXyxYXXyx,YYXYXyXXXyx,9,11,20,11,1,1.125,4.0,1,1,-1,0,-4,-1,4,4,4,4,False,,,reject,,0,incumbent_restart,8,872,YXXYxxx,YYXyxYXyx,16,4,False,False,False,non_bs_mid_reduced
ac19_62582,YYXXXYx,YYXXYXyyxx,YYXXXYx,YYXXYXyyxx,7,10,17,10,1,1.6,3.0,2,-1,-2,-3,-1,-1,2,2,3,3,False,,,reject,,0,incumbent_restart,8,872,YYXXXYx,YYxyXYX,14,3,False,False,False,non_bs_short_reduced
ac19_62675,YYXXyxx,YXYXXXYxYxx,YYXXyxx,YXYXXXYxYxx,7,11,18,11,1,1.1666666666666667,4.0,1,-1,0,-1,-1,-4,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXyxx,YYYXYXYYx,16,2,False,False,False,non_bs_short_reduced
ac19_62731,YXyXYxx,YYXYxYYXXyx,YXyXYxx,YYXYxYYXXyx,7,11,18,11,1,1.2857142857142858,4.0,1,-1,0,-1,-1,-4,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YXyxx,YXXyXyX,12,6,False,False,False,non_bs_short_reduced
ac19_62816,YXYXyXXYXyX,YYYXyXXXYXyXyx,YXYXyXXYXyX,YYYXyXXXYXyXyx,11,14,25,14,1,1.2,5.0,2,1,-6,-1,-5,-1,5,5,5,5,False,,,reject,,0,incumbent_restart,13,872,YYYXXyyyx,YYXYxyXyx,18,7,False,False,False,non_bs_long_reduced
ac19_63070,YXXYxxyx,YYxyxYxxyXX,YXXYxxyx,YYxyxYxxyXX,8,11,19,11,1,1.1428571428571428,4.0,0,1,1,-1,2,-1,3,3,4,4,False,,,reject,,0,incumbent_restart,18,872,YYXXyx,YYxYXXX,13,6,False,False,False,non_bs_mid_reduced
ac19_63094,YXXXYxYx,YYXyyXyxxyx,YXXXYxYx,YYXyyXyxxyx,8,11,19,11,1,1.2857142857142858,4.0,1,1,-1,-3,1,2,3,3,4,4,False,,,reject,,0,incumbent_restart,13,872,YXXXYxYx,YYXyxYXyx,17,2,False,False,False,non_bs_mid_reduced
ac19_63358,YYXXXYx,YYXYxYxyyXX,YYXXXYx,YYXYxYxyyXX,7,11,18,11,1,1.5,4.0,3,1,-2,-3,-1,-2,2,2,4,4,False,,,reject,,0,incumbent_restart,8,872,YYXXX,YXYXyx,11,7,False,False,False,non_bs_short_reduced
ac19_63532,YXXyXyxx,YYxYXyyxx,YXXyXyxx,YYxYXyyxx,8,9,17,9,1,1.3333333333333333,3.0,0,-1,-1,1,2,-1,3,3,3,3,False,,,reject,,0,incumbent_restart,13,872,YYXXyxx,YYxYxyX,14,3,False,False,False,non_bs_short_reduced
