line_idx,r1,r2,greedy_solved,greedy_path_length
11253,xxxyy,xyxYxyyxyyxY,True,6
11254,xxxyy,xyxYxyyXyXYY,True,7
11255,xxxyy,xyxYxYXyyyXY,True,19
11256,xxxyy,xyxYXyxyyXYY,True,8
11257,xxxyy,xyxYXyXyXYYY,True,17
11258,xxxyy,xyxYXyXyyxYY,True,8
11259,xxxyy,xyxYXyyxyXYY,True,7
11260,xxxyy,xyxYXyyXyxYY,True,12
11261,xxxyy,xyxYXyyXYYXY,True,6
11262,xxxyy,xyxYXyyyxYXY,True,10
11263,xxxyy,xyxYYXyXyXYY,True,5
11264,xxxyy,xyXyxyXyxYYY,True,12
11265,xxxyy,xyXyxyXYYXYY,True,10
11266,xxxyy,xyXyxyXYYYXY,True,14
11267,xxxyy,xyXyxyyxYXYY,True,7
11268,xxxyy,xyXyxyyxYYXY,True,9
11269,xxxyy,xyXyxyyXYxYY,True,7
11270,xxxyy,xyXyxyyXYYxY,True,9
11271,xxxyy,xyXyxYxyyXYY,True,9
11272,xxxyy,xyXyxYXyXYYY,True,14
11273,xxxyy,xyXyxYXyyxYY,True,9
11274,xxxyy,xyXyxYYXyXYY,True,6
11275,xxxyy,xyXyXyxYXYYY,True,14
11276,xxxyy,xyXyXyxYYXYY,True,10
11277,xxxyy,xyXyXyXYxYYY,True,21
11278,xxxyy,xyXyXyXYYxYY,True,10
11279,xxxyy,xyXyXyXYYYxY,True,19
11280,xxxyy,xyXyXyyxYxYY,True,7
11281,xxxyy,xyXyXyyxYYxY,True,9
11282,xxxyy,xyXyXYxyXYYY,True,12
11283,xxxyy,xyXyXYxyyxYY,True,7
11284,xxxyy,xyXyXYxYYxyy,True,7
11285,xxxyy,xyXyXYxYYYXy,True,12
11286,xxxyy,xyXyXYYxyXYY,True,6
11287,xxxyy,xyXyXYYxyyxY,True,9
11288,xxxyy,xyXyXYYxYxyy,True,7
11289,xxxyy,xyXyXYYxYYXy,True,10
11290,xxxyy,xyXyXYYXyxYY,True,10
11291,xxxyy,xyXyXYYYxyXY,True,9
11292,xxxyy,xyXyXYYYxYXy,True,11
11293,xxxyy,xyXyXYYYXyxY,True,18
11294,xxxyy,xyXyyxyXYxYY,True,8
11295,xxxyy,xyXyyxyXYYxY,True,7
11296,xxxyy,xyXyyxYxyXYY,True,7
11297,xxxyy,xyXyyxYxYYXy,True,7
11298,xxxyy,xyXyyxYXyxYY,True,7
11299,xxxyy,xyXyyxYXYYXY,True,7
11300,xxxyy,xyXyyxYYxyXY,True,8
11301,xxxyy,xyXyyxYYxYXy,True,8
11302,xxxyy,xyXyyxYYXyxY,True,9
11303,xxxyy,xyXyyXyxYxYY,True,13
11304,xxxyy,xyXyyyXYYYYY,True,10
11305,xxxyy,xyXyyyyxYYYY,True,7
11306,xxxyy,xyXYxyXYYxyy,True,8
11307,xxxyy,xyXYxyXYYYXy,True,9
11308,xxxyy,xyXYxyyxyXYY,True,6
11309,xxxyy,xyXYxyyxYYXy,True,8
11310,xxxyy,xyXYYxyXYYXy,True,6
11311,xxxyy,xyXYYXyxyyxY,True,8
11312,xxxyy,xyXYYYYxyyyy,True,8
11313,xxxyy,xyXYYYYYXyyy,True,12
11314,xxxyy,xyyxyyyXYYYY,True,7
11315,xxxyy,xyyXyyXYYYYY,True,7
11316,xxxyy,xyyXyyyxYYYY,True,7
11317,xxxyy,xyyXYYYYxyyy,True,7
11318,xxxyy,xyyXYYYYYXyy,True,5
11319,xxxyy,xyyyXyXYYYYY,True,10
11320,xxyxxyxy,xxxxxyXXy,True,12
11321,xxyxxyxy,xxxxyXyXY,True,12
11322,xxyxxyxy,xxxxyXYXy,True,6
11323,xxyxxyxy,xxxxyyXXY,True,12
11324,xxyxxyxy,xxxxyyyXY,True,15
11325,xxyxxyxy,xxxyxyXXY,True,10
11326,xxyxxyxy,xxxyxyyXY,True,13
11327,xxyxxyxy,xxxyxYXXy,True,13
11328,xxyxxyxy,xxxyxYXyy,True,11
11329,xxyxxyxy,xxxyXXyxY,True,14
11330,xxyxxyxy,xxxyXyyxY,True,13
11331,xxyxxyxy,xxxyXYxyy,True,7
11332,xxyxxyxy,xxxyyxyXY,True,14
11333,xxyxxyxy,xxxyyXyxY,True,13
11334,xxyxxyxy,xxxyyyXYY,True,14
11335,xxyxxyxy,xxyxxyXXY,True,8
11336,xxyxxyxy,xxyxxyyXY,True,11
11337,xxyxxyxy,xxyxyxyXY,True,12
11338,xxyxxyxy,xxyxyxYXy,True,5
11339,xxyxxyxy,xxyxyXyxY,True,11
11340,xxyxxyxy,xxyxyXYxy,True,5
11341,xxyxxyxy,xxyxyyXYY,True,12
11342,xxyxxyxy,xxyxYxyXy,True,9
11343,xxyxxyxy,xxyxYYXyy,True,10
11344,xxyxxyxy,xxyXXyxxY,True,14
11345,xxyxxyxy,xxyXyxyxY,True,11
11346,xxyxxyxy,xxyXyyxxY,True,13
11347,xxyxxyxy,xxyXyyxYY,True,14
11348,xxyxxyxy,xxyXYxxyy,True,9
11349,xxyxxyxy,xxyXYYxyy,True,12
11350,xxyxxyxy,xxyyxyXYY,True,12
11351,xxyxxyxy,xxyyXyxYY,True,16
11352,xxyxxyxy,xxyyyxYXY,True,15
11353,xxyxxyxy,xxyyyXYxY,True,14
11354,xxyxxyxy,xxyyyyxYY,True,15
11355,xxyxxyxy,xxYxyyyXY,True,13
11356,xxyxxyxy,xyxyxyXYY,True,10
11357,xxyxxyxy,xyxyXyxYY,True,14
11358,xxyxxyxy,xyxyyxYXY,True,13
11359,xxyxxyxy,xyxyyXYxY,True,12
11360,xxyxxyxy,xyxyyyxYY,True,13
11361,xxyxxyxy,xyxYxyyXY,True,13
11362,xxyxxyxy,xyXyXYYXY,True,16
11363,xxyxxyxy,xyXyyxYxY,True,14
11364,xxyxxyxy,xyXYxyyxY,True,15
11365,xxyxxyxy,xyyxyyxYY,True,17
11366,xxyxxyxy,xyyyyxYxY,True,13
11367,xxyxxyxy,xyyyyxYYY,True,15
11368,xxyxxyxY,xxxxxyyxY,True,19
11369,xxyxxyxY,xxxxxyyXY,True,7
11370,xxyxxyxY,xxxxxYxyy,False,-1
11371,xxyxxyxY,xxxxxYXyy,False,-1
11372,xxyxxyxY,xxxxyxyxY,True,7
11373,xxyxxyxY,xxxxyxyXY,True,29
11374,xxyxxyxY,xxxxyxYxy,True,13
11375,xxyxxyxY,xxxxyxYXy,True,18
11376,xxyxxyxY,xxxxyXXXY,True,32
11377,xxyxxyxY,xxxxyXyxY,True,9
11378,xxyxxyxY,xxxxyXYxy,True,29
11379,xxyxxyxY,xxxxyyxxY,True,15
11380,xxyxxyxY,xxxxYxxyy,True,9
11381,xxyxxyxY,xxxxYxyxy,True,53
11382,xxyxxyxY,xxxxYxyXy,False,-1
11383,xxyxxyxY,xxxxYXXXy,True,35
11384,xxyxxyxY,xxxxYXyxy,False,-1
11385,xxyxxyxY,xxxyxxyxY,True,6
11386,xxyxxyxY,xxxyxxyXY,True,13
11387,xxyxxyxY,xxxyxxYxy,True,27
11388,xxyxxyxY,xxxyxxYXy,True,25
11389,xxyxxyxY,xxxyxyxxY,True,20
11390,xxyxxyxY,xxxyxYxxy,True,6
11391,xxyxxyxY,xxxyXyxxY,True,39
11392,xxyxxyxY,xxxyXyXYY,True,21
11393,xxyxxyxY,xxxyXYxxy,True,13
11394,xxyxxyxY,xxxyXYYXy,False,-1
11395,xxyxxyxY,xxxyyxxxY,True,55
11396,xxyxxyxY,xxxyyXXYY,True,28
11397,xxyxxyxY,xxxyyXYXY,True,7
11398,xxyxxyxY,xxxyyyxYY,True,9
11399,xxyxxyxY,xxxYxxyxy,True,13
11400,xxyxxyxY,xxxYxxyXy,True,18
11401,xxyxxyxY,xxxYxyxxy,True,13
11402,xxyxxyxY,xxxYXyxxy,True,19
11403,xxyxxyxY,xxxYXyyXY,True,36
11404,xxyxxyxY,xxxYXYXyy,False,-1
11405,xxyxxyxY,xxxYYxyyy,False,-1
11406,xxyxxyxY,xxxYYXXyy,True,14
11407,xxyxxyxY,xxxYYXyXy,False,-1
11408,xxyxxyxY,xxyxxyxxY,True,6
11409,xxyxxyxY,xxyxyXXYY,True,20
11410,xxyxxyxY,xxyxyXYXY,True,6
11411,xxyxxyxY,xxyxyyxYY,True,26
11412,xxyxxyxY,xxyxYXyXY,True,13
11413,xxyxxyxY,xxyxYXYXy,True,6
11414,xxyxxyxY,xxyxYYxyy,True,13
11415,xxyxxyxY,xxyxYYXXy,True,6
11416,xxyxxyxY,xxyXXyxYY,True,30
11417,xxyxxyxY,xxyXXyXYY,True,7
11418,xxyxxyxY,xxyXXYYxy,False,-1
11419,xxyxxyxY,xxyXXYYXy,True,56
11420,xxyxxyxY,xxyXyxYXY,True,14
11421,xxyxxyxY,xxyXyXXYY,True,21
11422,xxyxxyxY,xxyXyXYxY,True,13
11423,xxyxxyxY,xxyXyXYXY,True,6
11424,xxyxxyxY,xxyXYxyXY,True,26
11425,xxyxxyxY,xxyXYxYXy,True,38
11426,xxyxxyxY,xxyXYXyxY,True,6
11427,xxyxxyxY,xxyXYXyXY,True,28
11428,xxyxxyxY,xxyXYXYxy,True,20
11429,xxyxxyxY,xxyXYXYXy,True,19
11430,xxyxxyxY,xxyXYYXXy,True,14
11431,xxyxxyxY,xxyyxyxYY,True,7
11432,xxyxxyxY,xxyyxYYxy,True,15
11433,xxyxxyxY,xxyyXXYxY,True,7
11434,xxyxxyxY,xxyyXXYXY,True,7
11435,xxyxxyxY,xxyyyxxYY,True,21
11436,xxyxxyxY,xxyyyxYxY,True,7
11437,xxyxxyxY,xxyyyXYYY,True,27
11438,xxyxxyxY,xxYxyXyXY,True,54
11439,xxyxxyxY,xxYxyXYXy,True,21
11440,xxyxxyxY,xxYxyyXXY,False,-1
11441,xxyxxyxY,xxYxyyyxY,True,28
11442,xxyxxyxY,xxYxYxyyy,False,-1
11443,xxyxxyxY,xxYxYXyXy,False,-1
11444,xxyxxyxY,xxYXyxyXY,False,-1
11445,xxyxxyxY,xxYXyxYXy,True,37
11446,xxyxxyxY,xxYXyXyxY,False,-1
11447,xxyxxyxY,xxYXyXyXY,False,-1
11448,xxyxxyxY,xxYXyXYxy,True,28
11449,xxyxxyxY,xxYXyXYXy,True,20
11450,xxyxxyxY,xxYXyyXXY,False,-1
11451,xxyxxyxY,xxYXYxyXy,False,-1
11452,xxyxxyxY,xxYXYXyxy,True,27
11453,xxyxxyxY,xxYXYXyXy,False,-1
11454,xxyxxyxY,xxYYxyxyy,True,51
11455,xxyxxyxY,xxYYxyyxy,True,17
11456,xxyxxyxY,xxYYYXyyy,False,-1
11457,xxyxxyxY,xyxyxyxYY,True,7
11458,xxyxxyxY,xyxyyxYxY,True,28
11459,xxyxxyxY,xyxyyXYYY,True,22
11460,xxyxxyxY,xyxYxyyxY,True,26
11461,xxyxxyxY,xyxYxYxyy,True,7
11462,xxyxxyxY,xyxYYYXyy,True,14
11463,xxyxxyxY,xyXyyxYYY,True,56
11464,xxyxxyxY,xyXyyXYYY,True,38
11465,xxyxxyxY,xyXYYYxyy,False,-1
11466,xxyxxyxY,xyXYYYXyy,False,-1
11467,xxyxxyxY,xyyxYYYXy,False,-1
11468,xxyxxyxY,xyyXyxYYY,False,-1
11469,xxyxxyxY,xyyXyXYYY,True,18
11470,xxyxxyxY,xyyXYYYXy,True,16
11471,xxyxxyxY,xyyyXYxYY,False,-1
11472,xxyxxyxY,xyyyXYYxY,False,-1
11473,xxyxxyXY,xxxxxxxyy,True,11
11474,xxyxxyXY,xxxxxxyxy,True,26
11475,xxyxxyXY,xxxxxxyXy,True,38
11476,xxyxxyXY,xxxxxyxxy,True,6
11477,xxyxxyXY,xxxxxyyXY,True,11
11478,xxyxxyXY,xxxxxYXyy,False,-1
11479,xxyxxyXY,xxxxyxxxy,True,9
11480,xxyxxyXY,xxxxyxyXY,True,5
11481,xxyxxyXY,xxxxyxYXy,True,24
11482,xxyxxyXY,xxxxyXXXY,True,13
11483,xxyxxyXY,xxxxyXyxY,True,27
11484,xxyxxyXY,xxxxyXyXY,True,7
11485,xxyxxyXY,xxxxyXYxy,True,9
11486,xxyxxyXY,xxxxyXYXy,True,11
11487,xxyxxyXY,xxxxyyXXY,True,11
11488,xxyxxyXY,xxxxyyyxY,True,18
11489,xxyxxyXY,xxxxYxyXy,False,-1
11490,xxyxxyXY,xxxxYxyyy,False,-1
11491,xxyxxyXY,xxxxYXXXy,False,-1
11492,xxyxxyXY,xxxxYXXyy,True,38
11493,xxyxxyXY,xxxxYXyxy,False,-1
11494,xxyxxyXY,xxxxYXyXy,False,-1
11495,xxyxxyXY,xxxyxxyXY,True,6
11496,xxyxxyXY,xxxyxxYXy,True,38
11497,xxyxxyXY,xxxyxyXXY,True,24
11498,xxyxxyXY,xxxyxyyxY,True,40
11499,xxyxxyXY,xxxyxYxyy,True,37
11500,xxyxxyXY,xxxyxYXXy,True,6
11501,xxyxxyXY,xxxyXXyxY,True,8
11502,xxyxxyXY,xxxyXXYxy,True,12
11503,xxyxxyXY,xxxyXyxxY,False,-1
11504,xxyxxyXY,xxxyXyXYY,False,-1
11505,xxyxxyXY,xxxyXYxxy,True,6
11506,xxyxxyXY,xxxyXYYXy,True,4
11507,xxyxxyXY,xxxyyxyxY,True,16
11508,xxyxxyXY,xxxyyxYxy,True,14
11509,xxyxxyXY,xxxyyXXYY,False,-1
11510,xxyxxyXY,xxxyyXYXY,False,-1
11511,xxyxxyXY,xxxyyyxxY,False,-1
11512,xxyxxyXY,xxxyyyxYY,True,14
11513,xxyxxyXY,xxxyyyXYY,False,-1
11514,xxyxxyXY,xxxYxxyXy,False,-1
11515,xxyxxyXY,xxxYxxyyy,True,38
11516,xxyxxyXY,xxxYxyxyy,False,-1
11517,xxyxxyXY,xxxYxyXXy,False,-1
11518,xxyxxyXY,xxxYxyyxy,False,-1
11519,xxyxxyXY,xxxYXXyxy,True,8
11520,xxyxxyXY,xxxYXyxxy,False,-1
11521,xxyxxyXY,xxxYXyyXY,True,11
11522,xxyxxyXY,xxxYXYXyy,False,-1
11523,xxyxxyXY,xxxYYxyyy,False,-1
11524,xxyxxyXY,xxxYYXXyy,False,-1
11525,xxyxxyXY,xxxYYXyXy,False,-1
11526,xxyxxyXY,xxxYYXyyy,False,-1
11527,xxyxxyXY,xxyxxyXXY,True,6
11528,xxyxxyXY,xxyxxyyxY,True,5
11529,xxyxxyXY,xxyxxYxyy,False,-1
11530,xxyxxyXY,xxyxxYXXy,True,12
11531,xxyxxyXY,xxyxyxyxY,True,35
11532,xxyxxyXY,xxyxyxYxy,True,12
11533,xxyxxyXY,xxyxyXXYY,True,20
11534,xxyxxyXY,xxyxyXYXY,True,7
11535,xxyxxyXY,xxyxyyxxY,False,-1
11536,xxyxxyXY,xxyxyyxYY,False,-1
11537,xxyxxyXY,xxyxyyXYY,True,13
11538,xxyxxyXY,xxyxYxxyy,True,13
11539,xxyxxyXY,xxyxYxyxy,True,9
11540,xxyxxyXY,xxyxYXyXY,True,5
11541,xxyxxyXY,xxyxYXYXy,True,23
11542,xxyxxyXY,xxyxYYxyy,False,-1
11543,xxyxxyXY,xxyxYYXXy,True,10
11544,xxyxxyXY,xxyxYYXyy,False,-1
11545,xxyxxyXY,xxyXXyxxY,True,14
11546,xxyxxyXY,xxyXXyxYY,True,9
11547,xxyxxyXY,xxyXXyXYY,True,28
11548,xxyxxyXY,xxyXXYYxy,True,7
11549,xxyxxyXY,xxyXXYYXy,True,8
11550,xxyxxyXY,xxyXyxYXY,True,11
11551,xxyxxyXY,xxyXyXXYY,False,-1
11552,xxyxxyXY,xxyXyXYxY,True,9
11553,xxyxxyXY,xxyXyXYXY,True,8
11554,xxyxxyXY,xxyXyyxYY,False,-1
11555,xxyxxyXY,xxyXYxyXY,True,5
11556,xxyxxyXY,xxyXYxYXy,True,5
11557,xxyxxyXY,xxyXYXyxY,True,11
11558,xxyxxyXY,xxyXYXyXY,True,6
11559,xxyxxyXY,xxyXYXYxy,True,5
11560,xxyxxyXY,xxyXYXYXy,True,6
11561,xxyxxyXY,xxyXYYxyy,True,9
11562,xxyxxyXY,xxyXYYXXy,True,6
11563,xxyxxyXY,xxyyxxYxy,True,35
11564,xxyxxyXY,xxyyxyxxY,True,9
11565,xxyxxyXY,xxyyxyxYY,True,9
11566,xxyxxyXY,xxyyxyXYY,True,12
11567,xxyxxyXY,xxyyxYYxy,True,37
11568,xxyxxyXY,xxyyxYYXy,False,-1
11569,xxyxxyXY,xxyyXXYxY,True,15
11570,xxyxxyXY,xxyyXXYXY,True,9
11571,xxyxxyXY,xxyyXyxYY,True,10
11572,xxyxxyXY,xxyyXYYxy,True,10
11573,xxyxxyXY,xxyyyxxYY,False,-1
11574,xxyxxyXY,xxyyyxYxY,True,29
11575,xxyxxyXY,xxyyyxYXY,True,12
11576,xxyxxyXY,xxyyyXYxY,True,10
11577,xxyxxyXY,xxyyyXYYY,False,-1
11578,xxyxxyXY,xxYxyxyxy,False,-1
11579,xxyxxyXY,xxYxyXyXY,False,-1
11580,xxyxxyXY,xxYxyXYXy,True,25
11581,xxyxxyXY,xxYxyyXXY,False,-1
11582,xxyxxyXY,xxYxyyyxY,False,-1
11583,xxyxxyXY,xxYxyyyXY,False,-1
11584,xxyxxyXY,xxYxYxyyy,False,-1
11585,xxyxxyXY,xxYxYXyXy,False,-1
11586,xxyxxyXY,xxYxYXyyy,False,-1
11587,xxyxxyXY,xxYXyxyXY,True,7
11588,xxyxxyXY,xxYXyxYXy,True,11
11589,xxyxxyXY,xxYXyXyxY,False,-1
11590,xxyxxyXY,xxYXyXyXY,True,41
11591,xxyxxyXY,xxYXyXYxy,True,13
11592,xxyxxyXY,xxYXyXYXy,True,14
11593,xxyxxyXY,xxYXyyXXY,False,-1
11594,xxyxxyXY,xxYXyyyxY,False,-1
11595,xxyxxyXY,xxYXYxyXy,False,-1
11596,xxyxxyXY,xxYXYxyyy,False,-1
11597,xxyxxyXY,xxYXYXyxy,False,-1
11598,xxyxxyXY,xxYXYXyXy,False,-1
11599,xxyxxyXY,xxYYxyxyy,False,-1
11600,xxyxxyXY,xxYYxyXyy,False,-1
11601,xxyxxyXY,xxYYxyyxy,False,-1
11602,xxyxxyXY,xxYYxyyXy,False,-1
11603,xxyxxyXY,xxYYXyxyy,False,-1
11604,xxyxxyXY,xxYYXyyxy,False,-1
11605,xxyxxyXY,xxYYYXyyy,False,-1
11606,xxyxxyXY,xyxyxyxYY,False,-1
11607,xxyxxyXY,xyxyxyXYY,True,24
11608,xxyxxyXY,xyxyxYYXy,False,-1
11609,xxyxxyXY,xyxyXyxYY,False,-1
11610,xxyxxyXY,xyxyyxYxY,False,-1
11611,xxyxxyXY,xyxyyxYXY,True,10
11612,xxyxxyXY,xyxyyXYxY,False,-1
11613,xxyxxyXY,xyxyyXYYY,False,-1
11614,xxyxxyXY,xyxYxyyxY,True,26
11615,xxyxxyXY,xyxYxyyXY,True,14
11616,xxyxxyXY,xyxYxYxyy,False,-1
11617,xxyxxyXY,xyxYxYXyy,False,-1
11618,xxyxxyXY,xyxYXyyxY,True,41
11619,xxyxxyXY,xyxYXYxyy,True,38
11620,xxyxxyXY,xyxYYxyXy,False,-1
11621,xxyxxyXY,xyxYYYXyy,False,-1
11622,xxyxxyXY,xyXyXYYXY,False,-1
11623,xxyxxyXY,xyXyyxYxY,False,-1
11624,xxyxxyXY,xyXyyxYYY,False,-1
11625,xxyxxyXY,xyXyyXYYY,False,-1
11626,xxyxxyXY,xyXYxyyxY,True,13
11627,xxyxxyXY,xyXYxYxyy,True,38
11628,xxyxxyXY,xyXYYXyXY,True,13
11629,xxyxxyXY,xyXYYYxyy,False,-1
11630,xxyxxyXY,xyXYYYXyy,False,-1
11631,xxyxxyXY,xyyxYYYXy,False,-1
11632,xxyxxyXY,xyyXyxYxY,False,-1
11633,xxyxxyXY,xyyXyxYYY,False,-1
11634,xxyxxyXY,xyyXyXYYY,False,-1
11635,xxyxxyXY,xyyXYYYXy,False,-1
11636,xxyxxyXY,xyyyXYxYY,False,-1
11637,xxyxxyXY,xyyyXYYxY,False,-1
11638,xxyxxyXY,xyyyyxYYY,False,-1
11639,xxyxxyy,xxxxyXXyXY,True,7
11640,xxyxxyy,xxxxyXXYXy,True,9
11641,xxyxxyy,xxxxyXyXXY,True,6
11642,xxyxxyy,xxxxyyXXXY,True,7
11643,xxyxxyy,xxxyxyXXXY,True,12
11644,xxyxxyy,xxxyxYXXXy,True,15
11645,xxyxxyy,xxxyXXXyxY,True,13
11646,xxyxxyy,xxxyXXYXXY,True,5
11647,xxyxxyy,xxxyXyyXYY,True,15
11648,xxyxxyy,xxxyXYYXyy,True,11
11649,xxyxxyy,xxxyyXyXYY,True,12
11650,xxyxxyy,xxxyyyXXYY,True,9
11651,xxyxxyy,xxxyyyXYXY,True,7
11652,xxyxxyy,xxxYXXyXXY,True,6
11653,xxyxxyy,xxxYXyyyXY,True,11
11654,xxyxxyy,xxyxyXyXYY,True,13
11655,xxyxxyy,xxyxyXYYXy,True,10
11656,xxyxxyy,xxyxyyXXYY,True,8
11657,xxyxxyy,xxyxyyXYXY,True,7
11658,xxyxxyy,xxyxYXyyXY,True,7
11659,xxyxxyy,xxyxYXYXyy,True,5
11660,xxyxxyy,xxyxYYXXyy,True,5
11661,xxyxxyy,xxyxYYXyXy,True,10
11662,xxyxxyy,xxyXXyXYYY,True,6
11663,xxyxxyy,xxyXXyyxYY,True,6
11664,xxyxxyy,xxyXXYYxyy,True,5
11665,xxyxxyy,xxyXXYYYXy,True,8
11666,xxyxxyy,xxyXyxyXYY,True,11
11667,xxyxxyy,xxyXyxYYXy,True,13
11668,xxyxxyy,xxyXyXXYYY,True,9
11669,xxyxxyy,xxyXyXyxYY,True,13
11670,xxyxxyy,xxyXyXYXYY,True,11
11671,xxyxxyy,xxyXyXYYXY,True,7
11672,xxyxxyy,xxyXyyxYXY,True,6
11673,xxyxxyy,xxyXyyXYxY,True,7
11674,xxyxxyy,xxyXYxyyXY,True,6
11675,xxyxxyy,xxyXYxYXyy,True,7
11676,xxyxxyy,xxyXYXyXYY,True,13
11677,xxyxxyy,xxyXYXyyxY,True,7
11678,xxyxxyy,xxyXYXYxyy,True,5
11679,xxyxxyy,xxyXYXYYXy,True,11
11680,xxyxxyy,xxyXYYXyXY,True,7
11681,xxyxxyy,xxyyxyXXYY,True,6
11682,xxyxxyy,xxyyxyXYXY,True,10
11683,xxyxxyy,xxyyxYXyXY,True,10
11684,xxyxxyy,xxyyXXyxYY,True,8
11685,xxyxxyy,xxyyXyxYXY,True,13
11686,xxyxxyy,xxyyXyXYxY,True,13
11687,xxyxxyy,xxyyXYxyXY,True,11
11688,xxyxxyy,xxyyXYXyxY,True,13
11689,xxyxxyy,xxyyXYXYXY,True,11
11690,xxyxxyy,xxyyyyXYYY,True,9
11691,xxyxxyy,xxYxyXyyXY,True,17
11692,xxyxxyy,xxYxyyXyXY,True,14
11693,xxyxxyy,xxYXyxyyXY,True,12
11694,xxyxxyy,xxYXyXyXYY,True,13
11695,xxyxxyy,xxYXyyXYXY,True,17
11696,xxyxxyy,xyxyxyXYXY,True,17
11697,xxyxxyy,xyxyxYXyXY,True,9
11698,xxyxxyy,xyxyXyxYXY,True,19
11699,xxyxxyy,xyxyXyXYxY,True,21
11700,xxyxxyy,xyxyXYxyXY,True,11
11701,xxyxxyy,xyxyXYxYXy,True,19
11702,xxyxxyy,xyxyXYXyxY,True,13
11703,xxyxxyy,xyxyyyXYYY,True,10
11704,xxyxxyy,xyxYxyXyXY,True,14
11705,xxyxxyy,xyxYXyxyXY,True,12
11706,xxyxxyy,xyXyxyXYxY,True,21
11707,xxyxxyy,xyXyxYxyXY,True,13
11708,xxyxxyy,xyXyXyxYxY,True,23
11709,xxyxxyy,xyXyyXYYYY,True,15
11710,xxyxxyy,xyXyyyxYYY,True,10
11711,xxyxxyy,xyXYYYxyyy,True,11
11712,xxyxxyy,xyXYYYYXyy,True,15
11713,xxyxxyy,xyyxyyXYYY,True,9
11714,xxyxxyy,xyyXyXYYYY,True,14
11715,xxyxxyy,xyyXyyxYYY,True,11
11716,xxyxxYxY,xxxxxyxYY,False,-1
11717,xxyxxYxY,xxxxxyXYY,False,-1
11718,xxyxxYxY,xxxxyxxYY,True,7
11719,xxyxxYxY,xxxxyxYxY,True,7
11720,xxyxxYxY,xxxxyxYXY,True,9
11721,xxyxxYxY,xxxxyXXXY,True,20
11722,xxyxxYxY,xxxxyXYxY,True,9
11723,xxyxxYxY,xxxxYxyxY,True,13
11724,xxyxxYxY,xxxxYxyXY,True,52
11725,xxyxxYxY,xxxyxxxYY,False,-1
11726,xxyxxYxY,xxxyxxYxY,True,6
11727,xxyxxYxY,xxxyxxYXY,True,7
11728,xxyxxYxY,xxxyxYxxY,True,27
11729,xxyxxYxY,xxxyXyXYY,False,-1
11730,xxyxxYxY,xxxyXYxxY,True,28
11731,xxyxxYxY,xxxyXYYXy,False,-1
11732,xxyxxYxY,xxxyyxYYY,False,-1
11733,xxyxxYxY,xxxyyXXYY,True,28
11734,xxyxxYxY,xxxyyXYXY,False,-1
11735,xxyxxYxY,xxxYxxyxY,True,7
11736,xxyxxYxY,xxxYxxyXY,True,9
11737,xxyxxYxY,xxxYXyyXY,False,-1
11738,xxyxxYxY,xxyxxYxxY,True,6
11739,xxyxxYxY,xxyxyxYYY,True,24
11740,xxyxxYxY,xxyxyXXYY,True,6
11741,xxyxxYxY,xxyxyXYXY,True,6
11742,xxyxxYxY,xxyxYXyXY,True,10
11743,xxyxxYxY,xxyxYXYXy,False,-1
11744,xxyxxYxY,xxyxYYXXy,True,28
11745,xxyxxYxY,xxyxYYYxy,False,-1
11746,xxyxxYxY,xxyXXyxYY,True,53
11747,xxyxxYxY,xxyXXyXYY,True,14
11748,xxyxxYxY,xxyXXYYXy,True,29
11749,xxyxxYxY,xxyXyxYXY,True,10
11750,xxyxxYxY,xxyXyXXYY,True,7
11751,xxyxxYxY,xxyXyXYxY,True,7
11752,xxyxxYxY,xxyXyXYXY,True,8
11753,xxyxxYxY,xxyXYxyXY,True,28
11754,xxyxxYxY,xxyXYxYXy,False,-1
11755,xxyxxYxY,xxyXYXyxY,True,24
11756,xxyxxYxY,xxyXYXyXY,True,28
11757,xxyxxYxY,xxyXYXYXy,False,-1
11758,xxyxxYxY,xxyyxxYYY,True,15
11759,xxyxxYxY,xxyyxYxYY,True,28
11760,xxyxxYxY,xxyyxYYxY,True,7
11761,xxyxxYxY,xxyyyXYYY,False,-1
11762,xxyxxYxY,xxYxyXyXY,True,27
11763,xxyxxYxY,xxYxyyxYY,False,-1
11764,xxyxxYxY,xxYXyxyXY,False,-1
11765,xxyxxYxY,xxYXyXyXY,True,10
11766,xxyxxYxY,xyxyxYxYY,False,-1
11767,xxyxxYxY,xyxyyXYYY,False,-1
11768,xxyxxYxY,xyxYxyxYY,False,-1
11769,xxyxxYxY,xyXyyxYYY,False,-1
11770,xxyxxYxY,xyXyyXYYY,False,-1
11771,xxyxxYxY,xyXYYYxyy,False,-1
11772,xxyxxYxY,xyXYYYXyy,False,-1
11773,xxyxxYxY,xyyxYxYxY,False,-1
11774,xxyxxYxY,xyyXyXYYY,False,-1
11775,xxyxxYXY,xxxxxxxYY,True,12
11776,xxyxxYXY,xxxxxxYxY,True,18
11777,xxyxxYXY,xxxxxxYXY,True,5
11778,xxyxxYXY,xxxxxyXYY,False,-1
11779,xxyxxYXY,xxxxxYxxY,True,8
11780,xxyxxYXY,xxxxyxYXY,True,5
11781,xxyxxYXY,xxxxyxYYY,False,-1
11782,xxyxxYXY,xxxxyXXXY,True,14
11783,xxyxxYXY,xxxxyXXYY,True,13
11784,xxyxxYXY,xxxxyXYxY,True,14
